genus,Rotated_lat_min,Rotated_lat_max,Arctic,Temperate_N,Tropical,Temperate_S,Antarctic,lat_range,lat_range_z_trans
Scaloporhinus,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.30335579218285075
Scaloposaurus,-63.15948,-60.80844,0,0,0,1,0,2.3510400000000047,-0.16945396016397515
Scaloposuchus,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Scylacoides,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Scylacops,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.5723376077457153
Scylacosaurus,-62.75164,-61.36501,0,0,0,1,0,1.3866300000000038,-0.22438125439007242
Scylacosuchus,45.43791,45.43791,0,1,0,0,0,0.0,-0.30335579218285075
Scymnosaurus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Sesamondontoides,-63.33496,-63.33496,0,0,0,1,0,0.0,-0.30335579218285075
Shaanbeikannemeyeria,42.97892,42.97892,0,1,0,0,0,0.0,-0.30335579218285075
Shansiodon,-63.33496,40.81749,0,1,0,1,0,104.15245,5.62857384927553
Shiguaignathus,38.44569,38.44569,0,1,0,0,0,0.0,-0.30335579218285075
Silphedosuchus,48.31328,48.31328,0,1,0,0,0,0.0,-0.30335579218285075
Silphoictidoides,-47.78411,-47.78411,0,0,0,1,0,0.0,-0.30335579218285075
Sinognathus,40.81749,40.81749,0,1,0,0,0,0.0,-0.30335579218285075
Sinokannemeyeria,40.81749,40.81749,0,1,0,0,0,0.0,-0.30335579218285075
Sinophoneus,39.6978,39.6978,0,1,0,0,0,0.0,-0.30335579218285075
Sintocephalus,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.30335579218285075
Sludica,42.45765,44.03487,0,1,0,0,0,1.577219999999997,-0.21352633479513716
Smilesaurus,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.1718659746707467
