,occurrence_no,locality,county_original,state,cc,notes
1617,821454,Sao Paulo,Rio Claro,Sao Paulo,BR,
1618,821454,Sao Paulo,Rio Claro,Sao Paulo,BR,
1619,821454,Sao Paulo,Rio Claro,Sao Paulo,BR,
1620,821454,Sao Paulo,Rio Claro,Sao Paulo,BR,
1621,821454,Sao Paulo,Rio Claro,Sao Paulo,BR,
1622,821454,Sao Paulo,Rio Claro,Sao Paulo,BR,
1623,821454,Sao Paulo,Rio Claro,Sao Paulo,BR,
1624,821454,Sao Paulo,Rio Claro,Sao Paulo,BR,
1625,821454,Sao Paulo,Rio Claro,Sao Paulo,BR,
1626,821455,Sao Paulo,Rio Claro,Sao Paulo,BR,
1627,821455,Sao Paulo,Rio Claro,Sao Paulo,BR,
1628,823059,Parana,,Parana,BR,
1629,823059,Parana,,Parana,BR,
1630,823059,Parana,,Parana,BR,
1631,823059,Parana,,Parana,BR,
1632,823059,Parana,,Parana,BR,
1633,823059,Parana,,Parana,BR,
1634,823059,Parana,,Parana,BR,
1635,823059,Parana,,Parana,BR,
1636,823059,Parana,,Parana,BR,
1637,823059,Parana,,Parana,BR,
1638,823059,Parana,,Parana,BR,
1639,823059,Parana,,Parana,BR,
1640,823059,Parana,,Parana,BR,
1641,823059,Parana,,Parana,BR,
1642,823059,Parana,,Parana,BR,
1643,823059,Parana,,Parana,BR,
1644,823059,Parana,,Parana,BR,
1645,823729,Northern Cape,Hantam,Northern Cape,ZA,
1646,823730,Namibia,,Karas,Namibia,
1647,823897,Namibia,,Karas,Namibia,
1648,823898,Namibia,,Karas,Namibia,
1649,824207,Guaira,,Guaira,PY,
1650,824330,Lorraine,Moselle,Lorraine,FR,
1651,824331,Lorraine,Moselle,Lorraine,FR,
1652,824822,Uruguay,,Cerro Largo,UY,
1653,824823,Uruguay,,Cerro Largo,UY,
1654,824825,Uruguay,,Cerro Largo,UY,
1655,824826,Uruguay,,Cerro Largo,UY,
1656,824857,Bourgogne,Doubs,Bourgogne,FR,
1657,824858,Bourgogne,Doubs,Bourgogne,FR,
1658,824859,Bourgogne,Doubs,Bourgogne,FR,
1659,824866,Franche-Comte,Doubs,Franche-Comte,FR,
1660,829103,Wyoming,Natrona,Wyoming,US,
1661,829424,Wyoming,Fremont,Wyoming,US,
1662,829485,Wyoming,Natrona,Wyoming,US,
1663,829496,Wyoming,Fremont,Wyoming,US,
1664,829496,Wyoming,Fremont,Wyoming,US,
1665,829679,Wyoming,Fremont,Wyoming,US,
1666,829680,Wyoming,Fremont,Wyoming,US,
1667,829816,Wyoming,Fremont,Wyoming,US,
1668,829825,Massachusetts,Hampshire,Massachusetts,US,
1669,829832,Massachusetts,Franklin,Massachusetts,US,
1670,829833,Massachusetts,Franklin,Massachusetts,US,
1671,829834,Massachusetts,Franklin,Massachusetts,US,
1672,829835,Massachusetts,Franklin,Massachusetts,US,
1673,829836,Massachusetts,Franklin,Massachusetts,US,
1674,829837,Massachusetts,Franklin,Massachusetts,US,
1675,829838,Massachusetts,Franklin,Massachusetts,US,
1676,829839,Massachusetts,Franklin,Massachusetts,US,
1677,829841,Massachusetts,Franklin,Massachusetts,US,
1678,829842,Massachusetts,Franklin,Massachusetts,US,
1679,829843,Massachusetts,Franklin,Massachusetts,US,
1680,829846,Massachusetts,Franklin,Massachusetts,US,
1681,829847,Massachusetts,Franklin,Massachusetts,US,
1682,829848,Massachusetts,Franklin,Massachusetts,US,
1683,829849,Massachusetts,Franklin,Massachusetts,US,
1684,829850,Massachusetts,Franklin,Massachusetts,US,
1685,829851,Massachusetts,Franklin,Massachusetts,US,
1686,829915,Connecticut,Hartford,Connecticut,US,
1687,829989,Wyoming,Fremont,Wyoming,US,
1688,829996,Wyoming,Fremont,Wyoming,US,
1689,830046,Massachusetts,Hampden,Massachusetts,US,
1690,830048,Massachusetts,Hampden,Massachusetts,US,
1691,830049,Massachusetts,Hampden,Massachusetts,US,
1692,830183,Massachusetts,Franklin,Massachusetts,US,
1693,830184,Massachusetts,Franklin,Massachusetts,US,
1694,830211,Massachusetts,Franklin,Massachusetts,US,
1695,830214,Massachusetts,Franklin,Massachusetts,US,
1696,830215,Massachusetts,Franklin,Massachusetts,US,
1697,830216,Massachusetts,Franklin,Massachusetts,US,
1698,830218,Massachusetts,Franklin,Massachusetts,US,
1699,830220,Massachusetts,Franklin,Massachusetts,US,
1700,830221,Massachusetts,Franklin,Massachusetts,US,
1701,830223,Massachusetts,Franklin,Massachusetts,US,
1702,830224,Massachusetts,Franklin,Massachusetts,US,
1703,830229,Massachusetts,Franklin,Massachusetts,US,
1704,830231,Massachusetts,Franklin,Massachusetts,US,
1705,830232,Massachusetts,Franklin,Massachusetts,US,
1706,830233,Massachusetts,Franklin,Massachusetts,US,
1707,830234,Massachusetts,Franklin,Massachusetts,US,
1708,830235,Massachusetts,Franklin,Massachusetts,US,
1709,830238,Massachusetts,Franklin,Massachusetts,US,
1710,830241,Massachusetts,Franklin,Massachusetts,US,
1711,830242,Massachusetts,Franklin,Massachusetts,US,
1712,830243,Massachusetts,Franklin,Massachusetts,US,
1713,830244,Massachusetts,Franklin,Massachusetts,US,
1714,830245,Massachusetts,Franklin,Massachusetts,US,
1715,830248,Massachusetts,Franklin,Massachusetts,US,
1716,830256,Massachusetts,Franklin,Massachusetts,US,
1717,830257,Massachusetts,Franklin,Massachusetts,US,
1718,830258,Massachusetts,Franklin,Massachusetts,US,
1719,830259,Massachusetts,Franklin,Massachusetts,US,
1720,830260,Massachusetts,Franklin,Massachusetts,US,
1721,830616,Massachusetts,Hampshire,Massachusetts,US,
1722,830617,Massachusetts,Hampshire,Massachusetts,US,
1723,830618,Massachusetts,Hampshire,Massachusetts,US,
1724,830619,Massachusetts,Hampshire,Massachusetts,US,
1725,830630,Massachusetts,Franklin,Massachusetts,US,
1726,830708,Massachusetts,Hampshire,Massachusetts,US,
1727,830721,Massachusetts,Franklin,Massachusetts,US,
1728,830759,Massachusetts,Franklin,Massachusetts,US,
1729,830763,Massachusetts,Franklin,Massachusetts,US,
1730,830777,England,Gloucestershire,England,UK,
1731,830855,New Jersey,Hudson,New Jersey,US,
1732,830859,New Jersey,Hudson,New Jersey,US,
1733,830860,New Jersey,Hudson,New Jersey,US,
1734,830904,Connecticut,New Haven,Connecticut,US,
1735,831030,New Jersey,Hudson,New Jersey,US,
1736,832006,New Jersey,Hunterdon,New Jersey,US,
1737,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1738,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1739,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1740,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1741,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1742,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1743,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1744,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1745,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1746,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1747,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1748,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1749,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1750,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1751,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1752,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1753,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1754,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1755,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1756,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1757,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1758,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1759,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1760,832046,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
1761,832047,Baden-Wurttemberg,Heilbronn,Baden-Wurttemberg,DE,
1762,832057,New Mexico,Quay,New Mexico,US,
1763,832116,New Jersey,Essex,New Jersey,US,
1764,832665,Eastern Cape,Amatole,Eastern Cape,ZA,
1765,832666,Eastern Cape,Amatole,Eastern Cape,ZA,
1766,832667,Free State,Xhariep,Free State,ZA,
1767,832667,Free State,Xhariep,Free State,ZA,
1768,832667,Free State,Xhariep,Free State,ZA,
1769,832667,Free State,Xhariep,Free State,ZA,
1770,832667,Free State,Xhariep,Free State,ZA,
1771,832669,Eastern Cape,Ukhahlamba,Eastern Cape,ZA,
1772,832670,Free State,Xhariep,Free State,ZA,
1773,832670,Free State,Xhariep,Free State,ZA,
1774,832670,Free State,Xhariep,Free State,ZA,
1775,832671,Free State,Xhariep,Free State,ZA,
1776,832678,San Juan,Valle Fertil,San Juan,AR,
1777,832687,Utah,San Juan,Utah,US,
1778,832689,Arizona,Apache,Arizona,US,
1779,832690,Arizona,Apache,Arizona,US,
1780,832691,Arizona,Apache,Arizona,US,
1781,832694,Arizona,Apache,Arizona,US,
1782,832696,Arizona,Apache,Arizona,US,
1783,832705,Scotland,Moray,Scotland,UK,
1784,832708,Scotland,Moray,Scotland,UK,
1785,832708,Scotland,Moray,Scotland,UK,
1786,833055,Eastern Cape,Makana,Eastern Cape,ZA,
1787,833134,Shaanxi,Fugu,Shaanxi,CN,
1788,833223,Nei Mongol,Zhuengeerqi,Nei Mongol,CN,
1789,833317,Shanxi,Yushe,Shaanxi,CN,
1790,833324,Fianarantsoa,,Fianarantsoa,MG,
1791,833385,Fianarantsoa,,Fianarantsoa,MG,
1792,833385,Fianarantsoa,,Fianarantsoa,MG,
1793,833385,Fianarantsoa,,Fianarantsoa,MG,
1794,833385,Fianarantsoa,,Fianarantsoa,MG,
1795,833385,Fianarantsoa,,Fianarantsoa,MG,
1796,833385,Fianarantsoa,,Fianarantsoa,MG,
1797,833385,Fianarantsoa,,Fianarantsoa,MG,
1798,833385,Fianarantsoa,,Fianarantsoa,MG,
1799,833385,Fianarantsoa,,Fianarantsoa,MG,
1800,833385,Fianarantsoa,,Fianarantsoa,MG,
1801,833484,Diana,Ambilobe,Diana,MG,
1802,833489,Diana,Ambilobe,Diana,MG,
1803,833493,Tulear,,Tulear,MG,
1804,833588,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1805,833640,Eastern Cape,,Eastern Cape,ZA,
1806,833854,Western Cape,Prince Albert,Western Cape,ZA,
1807,833855,Western Cape,Beaufort West,Western Cape,ZA,
1808,833864,Western Cape,Beaufort West,Western Cape,ZA,
1809,837001,Arizona,Apache,Arizona,US,
1810,837002,Rio Grande do Sul,Candelaria,Rio Grande do Sul,BR,
1811,837004,Utah,San Juan,Utah,US,
1812,837005,Utah,San Juan,Utah,US,
1813,837006,Rio Grande do Sul,Novo Cabrais,Rio Grande do Sul,BR,
1814,837006,Rio Grande do Sul,Novo Cabrais,Rio Grande do Sul,BR,
1815,837007,Arizona,Navajo,Arizona,US,
1816,837008,Arizona,Apache,Arizona,US,
1817,837009,Arizona,Navajo,Arizona,US,
1818,837010,Arizona,Coconino,Arizona,US,
1819,837011,Arizona,Apache,Arizona,US,
1820,837012,Arizona,Apache,Arizona,US,
1821,837057,Arizona,Navajo,Arizona,US,
1822,837086,Arizona,Apache,Arizona,US,
1823,837088,Arizona,Apache,Arizona,US,
1824,837089,Arizona,Apache,Arizona,US,
1825,837168,Arizona,Navajo,Arizona,US,
1826,837171,Arizona,Navajo,Arizona,US,
1827,837181,Arizona,Apache,Arizona,US,
1828,837182,Arizona,Apache,Arizona,US,
1829,837213,Arizona,Apache,Arizona,US,
1830,837214,Arizona,Apache,Arizona,US,
1831,837226,Arizona,,Arizona,US,
1832,837361,Arizona,Apache,Arizona,US,
1833,837363,Arizona,Apache,Arizona,US,
1834,837364,Arizona,Apache,Arizona,US,
1835,837367,Arizona,Apache,Arizona,US,
1836,837368,Arizona,Apache,Arizona,US,
1837,837372,Arizona,Apache,Arizona,US,
1838,837380,Arizona,Apache,Arizona,US,
1839,837381,Arizona,Apache,Arizona,US,
1840,837391,Arizona,Apache,Arizona,US,
1841,837398,Arizona,Apache,Arizona,US,
1842,837482,Bavaria,Coburg,Bavaria,DE,
1843,837542,Shanxi,Liulin,Shaanxi,CN,
1844,837546,Arizona,Apache,Arizona,US,
1845,837547,Arizona,Apache,Arizona,US,
1846,837548,Arizona,Apache,Arizona,US,
1847,837550,Arizona,Apache,Arizona,US,
1848,837550,Arizona,Apache,Arizona,US,
1849,837550,Arizona,Apache,Arizona,US,
1850,837551,Arizona,Apache,Arizona,US,
1851,837552,Arizona,Apache,Arizona,US,
1852,837552,Arizona,Apache,Arizona,US,
1853,837556,Arizona,Apache,Arizona,US,
1854,837558,Arizona,Apache,Arizona,US,
1855,837559,Arizona,Apache,Arizona,US,
1856,837562,Arizona,Apache,Arizona,US,
1857,837563,Arizona,Apache,Arizona,US,
1858,837565,Arizona,Apache,Arizona,US,
1859,837576,Shanxi,Liulin,Shaanxi,CN,
1860,837578,Tatarstan,Tetyushi,Tatarstan,RU,
1861,837578,Tatarstan,Tetyushi,Tatarstan,RU,
1862,837578,Tatarstan,Tetyushi,Tatarstan,RU,
1863,837590,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,
1864,837593,Arizona,Navajo,Arizona,US,
1865,837594,Arizona,Navajo,Arizona,US,
1866,837594,Arizona,Navajo,Arizona,US,
1867,837595,Arizona,Navajo,Arizona,US,
1868,837597,Arizona,Navajo,Arizona,US,
1869,837598,Arizona,Navajo,Arizona,US,
1870,837601,Arizona,Navajo,Arizona,US,
1871,837637,Arizona,Navajo,Arizona,US,
1872,837639,Arizona,Navajo,Arizona,US,
1873,837642,Arizona,Navajo,Arizona,US,
1874,837648,Arkhangelsk,Kotlas,Arkhangelsk,RU,
1875,837649,Arkhangelsk,Kotlas,Arkhangelsk,RU,
1876,837650,Arkhangelsk,Kotlas,Arkhangelsk,RU,
1877,837651,Arkhangelsk,Kotlas,Arkhangelsk,RU,
1878,837652,Arkhangelsk,Kotlas,Arkhangelsk,RU,
1879,837653,New Mexico,Rio Arriba,New Mexico,US,
1880,837654,New Mexico,Rio Arriba,New Mexico,US,
1881,837654,New Mexico,Rio Arriba,New Mexico,US,
1882,837654,New Mexico,Rio Arriba,New Mexico,US,
1883,837654,New Mexico,Rio Arriba,New Mexico,US,
1884,837654,New Mexico,Rio Arriba,New Mexico,US,
1885,837654,New Mexico,Rio Arriba,New Mexico,US,
1886,837654,New Mexico,Rio Arriba,New Mexico,US,
1887,837654,New Mexico,Rio Arriba,New Mexico,US,
1888,837655,New Mexico,Rio Arriba,New Mexico,US,
1889,838080,Arkhangelsk,Kotlas,Arkhangelsk,RU,
1890,838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,
1891,838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,
1892,838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,
1893,838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,
1894,838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,
1895,838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,
1896,838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,
1897,838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,
1898,838081,Arkhangelsk,Kotlas,Arkhangelsk,RU,
1899,838082,Vologda,Babushkino,Volgograd,RU,
1900,838129,Ruvuma,,Ruvuma,TZ,
1901,838171,Thuringia,Wartburgkreis,Thuringia,DE,
1902,838172,Thuringia,Wartburgkreis,Thuringia,DE,
1903,838172,Thuringia,Wartburgkreis,Thuringia,DE,
1904,838194,Saxony,Saalkreis,Saxony,DE,
1905,838197,Hessen,Hersfeld-Rotenburg,Hessen,DE,
1906,838198,Hessen,Hersfeld-Rotenburg,Hessen,DE,
1907,838199,Pennsylvania,Lancaster,Pennsylvania,US,
1908,838586,Western Cape,Beaufort West,Western Cape,ZA,
1909,838605,Western Cape,Beaufort West,Western Cape,ZA,
1910,838606,Western Cape,Prince Albert,Western Cape,ZA,
1911,838608,Western Cape,Prince Albert,Western Cape,ZA,
1912,838614,Western Cape,Prince Albert,Western Cape,ZA,
1913,838651,Western Cape,Beaufort West,Western Cape,ZA,
1914,838652,Western Cape,Prince Albert,Western Cape,ZA,
1915,838666,Western Cape,Beaufort West,Western Cape,ZA,
1916,838668,Western Cape,Beaufort West,Western Cape,ZA,
1917,838670,Western Cape,Prince Albert,Western Cape,ZA,
1918,838670,Western Cape,Prince Albert,Western Cape,ZA,
1919,838692,Western Cape,Prince Albert,Western Cape,ZA,
1920,838751,Kirov,Nagorsk,Kirov,RU,
1921,838751,Kirov,Nagorsk,Kirov,RU,
1922,838751,Kirov,Nagorsk,Kirov,RU,
1923,838751,Kirov,Nagorsk,Kirov,RU,
1924,838827,Arizona,Navajo,Arizona,US,
1925,838828,Arizona,Navajo,Arizona,US,
1926,838829,Arizona,Navajo,Arizona,US,
1927,838832,Arizona,Navajo,Arizona,US,
1928,838834,Arizona,Navajo,Arizona,US,
1929,838837,Arizona,Apache,Arizona,US,
1930,838839,Arizona,Apache,Arizona,US,
1931,838841,Arizona,Apache,Arizona,US,
1932,838864,Arizona,Apache,Arizona,US,
1933,838866,Arizona,Apache,Arizona,US,
1934,838916,Arizona,Apache,Arizona,US,
1935,838917,Arizona,Apache,Arizona,US,
1936,838919,Arizona,Apache,Arizona,US,
1937,838920,Arizona,Apache,Arizona,US,
1938,838924,Arizona,Apache,Arizona,US,
1939,838925,Arizona,Apache,Arizona,US,
1940,838927,Arizona,Apache,Arizona,US,
1941,838928,Arizona,Apache,Arizona,US,
1942,838930,Arizona,Apache,Arizona,US,
1943,838932,Arizona,Apache,Arizona,US,
1944,838933,Arizona,Apache,Arizona,US,
1945,838935,Arizona,Apache,Arizona,US,
1946,838936,Arizona,Apache,Arizona,US,
1947,838937,Arizona,Apache,Arizona,US,
1948,838955,Arizona,Apache,Arizona,US,
1949,838956,Arizona,Apache,Arizona,US,
1950,838959,Arizona,Apache,Arizona,US,
1951,838960,Arizona,Apache,Arizona,US,
1952,838961,Arizona,Apache,Arizona,US,
1953,838963,Arizona,Apache,Arizona,US,
1954,838965,Arizona,Apache,Arizona,US,
1955,838966,Arizona,Apache,Arizona,US,
1956,838967,Arizona,Apache,Arizona,US,
1957,838969,Arizona,Apache,Arizona,US,
1958,838998,Arizona,Apache,Arizona,US,
1959,838999,Arizona,Apache,Arizona,US,
1960,839581,Orenburg,Sol'-Iletsk,Orenburg,RU,
1961,839583,Orenburg,Sol'-Iletsk,Orenburg,RU,
1962,840200,Komi,Ust-Vymskii,Komi,RU,
1963,840267,Vologda,Nikolsk,Volgograd,RU,
1964,840268,Vologda,Nikolsk,Volgograd,RU,
1965,840350,Orenburg,Totskoe,Orenburg,RU,
1966,840353,Orenburg,Totskoe,Orenburg,RU,
1967,840364,Orenburg,Belyaevka,Orenburg,RU,
1968,840372,Orenburg,Belyaevka,Orenburg,RU,
1969,840381,Volgograd,Ilovlya,Volgograd,RU,
1970,840615,Arizona,Apache,Arizona,US,
1971,840617,Arizona,Apache,Arizona,US,
1972,840618,Arizona,Apache,Arizona,US,
1973,840619,Arizona,Apache,Arizona,US,
1974,840621,Arizona,Apache,Arizona,US,
1975,840623,Arizona,Apache,Arizona,US,
1976,840678,Arizona,Apache,Arizona,US,
1977,840722,Arizona,Apache,Arizona,US,
1978,840723,Arizona,Apache,Arizona,US,
1979,840767,Arizona,Navajo,Arizona,US,
1980,840768,Arizona,Navajo,Arizona,US,
1981,840769,Arizona,Navajo,Arizona,US,
1982,841368,Arkhangelsk,Novaya Zemlya,Arkhangelsk,RU,
1983,841368,Arkhangelsk,Novaya Zemlya,Arkhangelsk,RU,
1984,841373,Arkhangelsk,Nenetsia,Arkhangelsk,RU,
1985,841374,Arkhangelsk,Nenetsia,Arkhangelsk,RU,
1986,841667,Orenburg,,Orenburg,RU,
1987,841811,Friuli-Venezia Giulia,Udine,Friuli-Venezia Giulia,IT,
1988,841816,Arizona,Apache,Arizona,US,
1989,841818,Arizona,Apache,Arizona,US,
1990,841820,Arizona,Apache,Arizona,US,
1991,841821,Arizona,Apache,Arizona,US,
1992,841822,Arizona,Apache,Arizona,US,
1993,841824,Arizona,Navajo,Arizona,US,
1994,841825,Arizona,Navajo,Arizona,US,
1995,841827,Arizona,Navajo,Arizona,US,
1996,841828,Arizona,Navajo,Arizona,US,
1997,841831,Arizona,Apache,Arizona,US,
1998,841834,Arizona,Apache,Arizona,US,
1999,841836,Arizona,Apache,Arizona,US,
2000,841838,Arizona,Apache,Arizona,US,
2001,842017,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,
2002,842020,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,
2003,842029,Arizona,,Arizona,US,
2004,842030,Arizona,,Arizona,US,
2005,842032,Arizona,Apache,Arizona,US,
2006,842034,Arizona,Apache,Arizona,US,
2007,842036,Arizona,Apache,Arizona,US,
2008,842037,Arizona,Apache,Arizona,US,
2009,842039,Arizona,Apache,Arizona,US,
2010,842043,Arizona,Apache,Arizona,US,
2011,842073,Arizona,Apache,Arizona,US,
2012,842077,Arizona,Apache,Arizona,US,
2013,842081,Arizona,Apache,Arizona,US,
2014,842083,Arizona,Apache,Arizona,US,
2015,842084,Arizona,Apache,Arizona,US,
2016,842090,Xinjiang,Changji,Xinjiang,CN,
2017,842090,Xinjiang,Changji,Xinjiang,CN,
2018,842090,Xinjiang,Changji,Xinjiang,CN,
2019,842099,Arizona,,Arizona,US,
2020,842101,Arizona,Apache,Arizona,US,
2021,842103,Arizona,Apache,Arizona,US,
2022,842104,Arizona,Apache,Arizona,US,
2023,842107,Arizona,Apache,Arizona,US,
2024,842110,Arizona,Apache,Arizona,US,
2025,842113,Arizona,Apache,Arizona,US,
2026,842114,Arizona,Apache,Arizona,US,
2027,842115,Arizona,Apache,Arizona,US,
2028,842116,Arizona,Apache,Arizona,US,
2029,842117,Arizona,Apache,Arizona,US,
2030,842120,Arizona,Apache,Arizona,US,
2031,842121,Arizona,Apache,Arizona,US,
2032,842122,Arizona,Apache,Arizona,US,
2033,842123,Arizona,Apache,Arizona,US,
2034,842124,Arizona,Apache,Arizona,US,
2035,842125,Arizona,Apache,Arizona,US,
2036,842126,Arizona,Apache,Arizona,US,
2037,842127,Arizona,Apache,Arizona,US,
2038,842131,Arizona,Apache,Arizona,US,
2039,842136,Arizona,Apache,Arizona,US,
2040,842139,Arizona,Apache,Arizona,US,
2041,842145,Arizona,Apache,Arizona,US,
2042,842146,Arizona,Apache,Arizona,US,
2043,842165,Arizona,Navajo,Arizona,US,
2044,842169,Arizona,Navajo,Arizona,US,
2045,842179,Arizona,Navajo,Arizona,US,
2046,842182,Arizona,Navajo,Arizona,US,
2047,842184,Arizona,Apache,Arizona,US,
2048,842185,Arizona,Apache,Arizona,US,
2049,842187,Arizona,Navajo,Arizona,US,
2050,842190,Arizona,Apache,Arizona,US,
2051,842193,Arizona,Apache,Arizona,US,
2052,842194,Arizona,Apache,Arizona,US,
2053,842197,Arizona,Apache,Arizona,US,
2054,842198,Arizona,Apache,Arizona,US,
2055,842199,Arizona,Apache,Arizona,US,
2056,842200,Arizona,Navajo,Arizona,US,
2057,842201,Arizona,Apache,Arizona,US,
2058,842202,Arizona,Navajo,Arizona,US,
2059,842204,Arizona,Apache,Arizona,US,
2060,842205,Arizona,Apache,Arizona,US,
2061,842209,Arizona,Apache,Arizona,US,
2062,842212,Arizona,Apache,Arizona,US,
2063,842223,Arizona,Apache,Arizona,US,
2064,842224,Arizona,Apache,Arizona,US,
2065,842228,Arizona,Apache,Arizona,US,
2066,842229,Arizona,Apache,Arizona,US,
2067,842231,Arizona,Navajo,Arizona,US,
2068,842232,Arizona,Apache,Arizona,US,
2069,842233,Arizona,Apache,Arizona,US,
2070,842234,Arizona,Apache,Arizona,US,
2071,842242,Arizona,,Arizona,US,
2072,842245,Arizona,Apache,Arizona,US,
2073,842246,Arizona,Apache,Arizona,US,
2074,842248,Arizona,Navajo,Arizona,US,
2075,842249,Arizona,Navajo,Arizona,US,
2076,842255,Arizona,,Arizona,US,
2077,842256,Arizona,Apache,Arizona,US,
2078,842270,Arizona,Apache,Arizona,US,
2079,842309,Arizona,Navajo,Arizona,US,
2080,842321,Arizona,Apache,Arizona,US,
2081,842343,Arizona,Apache,Arizona,US,
2082,842374,Arizona,Apache,Arizona,US,
2083,842665,Arizona,Coconino,Arizona,US,
2084,842666,Shanxi,Baode,Shaanxi,CN,
2085,842670,Arizona,Coconino,Arizona,US,
2086,842671,Arizona,Coconino,Arizona,US,
2087,842717,Arizona,Coconino,Arizona,US,
2088,842718,Arizona,Coconino,Arizona,US,
2089,842770,Arizona,Coconino,Arizona,US,
2090,842773,Arizona,Coconino,Arizona,US,
2091,842775,Arizona,Coconino,Arizona,US,
2092,842795,Arizona,Coconino,Arizona,US,
2093,842796,Arizona,Coconino,Arizona,US,
2094,842802,Arizona,Coconino,Arizona,US,
2095,842803,Arizona,Coconino,Arizona,US,
2096,842803,Arizona,Coconino,Arizona,US,
2097,842804,Arizona,Coconino,Arizona,US,
2098,842807,Arizona,Coconino,Arizona,US,
2099,842807,Arizona,Coconino,Arizona,US,
2100,842807,Arizona,Coconino,Arizona,US,
2101,842874,Arizona,Coconino,Arizona,US,
2102,842875,New Mexico,McKinley,New Mexico,US,
2103,842931,North Carolina,Montgomery,North Carolina,US,
2104,842947,Arizona,Apache,Arizona,US,
2105,842957,New Mexico,Socorro,New Mexico,US,
2106,842964,Nizhegorod,Krasnye Baki,Nizhegorod,RU,
2107,842965,Nizhegorod,Krasnye Baki,Nizhegorod,RU,
2108,842967,New Mexico,Cibola,New Mexico,US,
2109,842973,New Mexico,Cibola,New Mexico,US,
2110,842974,Kirov,Darovskoi,Kirov,RU,
2111,842975,Nizhegorod,Vetluga,Nizhegorod,RU,
2112,842984,New Mexico,Santa Fe,New Mexico,US,
2113,842985,New Mexico,San Miguel,New Mexico,US,
2114,842986,New Mexico,San Miguel,New Mexico,US,
2115,842987,New Mexico,San Miguel,New Mexico,US,
2116,842988,New Mexico,San Miguel,New Mexico,US,
2117,842989,New Mexico,San Miguel,New Mexico,US,
2118,843000,New Mexico,San Miguel,New Mexico,US,
2119,843001,New Mexico,San Miguel,New Mexico,US,
2120,843002,New Mexico,Santa Fe,New Mexico,US,
2121,843003,New Mexico,Quay,New Mexico,US,
2122,843004,New Mexico,Quay,New Mexico,US,
2123,843005,New Mexico,San Miguel,New Mexico,US,
2124,843006,New Mexico,Quay,New Mexico,US,
2125,843034,New Mexico,Santa Fe,New Mexico,US,
2126,843041,New Mexico,San Miguel,New Mexico,US,
