accepted_name	min_ma	max_ma	geoplate	paleolng	paleolat	terrestrial
Eucoelophysis	208.5	227.0	101.0	-34.62	11.25	1
Coelophysis	208.5	227.0	101.0	-34.62	11.25	1
Coelophysis	208.5	227.0	101.0	-34.62	11.25	1
Coelophysis	208.5	227.0	101.0	-34.62	11.25	1
Coelophysis	208.5	227.0	101.0	-34.62	11.25	1
Coelophysis	208.5	227.0	101.0	-34.62	11.25	1
Coelophysis	208.5	227.0	101.0	-34.62	11.25	1
Coelophysis	208.5	227.0	101.0	-34.62	11.25	1
Rhynchosauroides	208.5	227.0	101.0	-9.61	13.68	1
Grallator	208.5	227.0	101.0	-9.61	13.68	1
Grallator	208.5	227.0	101.0	-9.61	13.68	1
Grallator	208.5	227.0	101.0	-9.61	13.68	1
Coelophysis	208.5	227.0	101.0	-34.56	11.13	1
Coelophysis	208.5	227.0	101.0	-34.97	11.34	1
Grallator	208.5	227.0	101.0	-36.14	13.92	1
Pseudotetrasauropus	208.5	227.0	101.0	-36.14	13.92	1
Brachychirotherium	208.5	227.0	101.0	-36.14	13.92	1
Rhynchosauroides	208.5	227.0	101.0	-36.14	13.92	1
Grallator	208.5	227.0	101.0	-9.32	14.02	1
Grallator	208.5	227.0	101.0	-9.34	14.0	1
Grallator	208.5	227.0	101.0	-8.62	14.35	1
Grallator	208.5	227.0	101.0	-10.64	13.55	1
Apatopus	208.5	227.0	101.0	-10.64	13.55	1
Rhynchosauroides	208.5	227.0	101.0	-10.64	13.55	1
Grallator	208.5	227.0	101.0	-10.87	13.39	1
Brachychirotherium	208.5	227.0	101.0	-10.87	13.39	1
Kintneria	208.5	227.0	101.0	-10.87	13.39	1
Rhynchosauroides	208.5	227.0	101.0	-9.62	13.61	1
Brachychirotherium	208.5	227.0	101.0	-9.62	13.61	1
Grallator	208.5	227.0	101.0	-9.62	13.61	1
Eubrontes	208.5	227.0	101.0	-8.68	14.27	1
Grallator	208.5	227.0	101.0	-8.68	14.27	1
Atreipus	208.5	227.0	101.0	-8.68	14.27	1
Atreipus	208.5	227.0	101.0	-9.63	13.68	1
Sacisaurus	208.5	227.0	201.0	-6.61	-38.57	1
Guaibasaurus	208.5	227.0	201.0	-6.86	-38.53	1
Gwyneddichnium	208.5	227.0	101.0	-9.34	14.0	1
Kintneria	208.5	227.0	101.0	-9.34	14.0	1
Grallator	208.5	227.0	101.0	-8.62	14.35	1
Anchisauripus	208.5	227.0	101.0	-8.62	14.35	1
Coelurosaurichnus	208.5	227.0	101.0	-8.62	14.35	1
Brachychirotherium	208.5	227.0	101.0	-8.62	14.35	1
Brachychirotherium	208.5	227.0	101.0	-8.62	14.35	1
Apatopus	208.5	227.0	101.0	-8.62	14.35	1
Kintneria	208.5	227.0	101.0	-8.62	14.35	1
Grallator	208.5	227.0	101.0	-9.37	14.04	1
Grallator	208.5	227.0	109.0	-12.82	9.85	1
Kholumolumo	208.5	227.0	701.0	9.24	-51.87	1
Otozoum	208.5	227.0	701.0	5.37	-52.36	1
Pseudotetrasauropus	208.5	227.0	701.0	4.39	-53.18	1
Lessemsaurus	208.5	227.0	291.0	-20.43	-39.92	1
Tecovasaurus	208.5	227.0	101.0	-30.75	7.72	1
Tecovasaurus	208.5	227.0	101.0	-37.44	9.88	1
Lucianosaurus	208.5	227.0	101.0	-32.99	9.62	1
Postosuchus	208.5	227.0	101.0	-37.62	10.38	1
Vancleavea	208.5	227.0	101.0	-37.61	10.6	0
Typothorax	208.5	227.0	101.0	-37.61	10.6	1
Postosuchus	208.5	227.0	101.0	-37.61	10.6	1
Shuvosaurus	208.5	227.0	101.0	-37.61	10.6	1
Revueltosaurus	208.5	227.0	101.0	-37.61	10.6	1
Coelophysis	208.5	227.0	101.0	-37.61	10.6	1
Postosuchus	208.5	227.0	101.0	-37.58	10.61	1
Rhynchosauroides	208.5	227.0	101.0	-8.49	14.68	1
Apatopus	208.5	227.0	101.0	-8.49	14.68	1
Brachychirotherium	208.5	227.0	101.0	-8.49	14.68	1
Atreipus	208.5	227.0	101.0	-8.49	14.68	1
Grallator	208.5	227.0	101.0	-8.49	14.68	1
Brachychirotherium	208.5	227.0	101.0	-8.49	14.68	1
Grallator	208.5	227.0	315.0	11.63	29.55	1
Eubrontes	208.5	227.0	315.0	11.63	29.55	1
Coelophysis	208.5	227.0	101.0	-34.64	11.28	1
Trilophosaurus	208.5	227.0	101.0	-37.59	10.57	1
Riojasaurus	208.5	227.0	291.0	-22.78	-39.83	1
Eubrontes	208.5	227.0	305.0	19.57	24.38	1
Eubrontes	208.5	227.0	305.0	19.57	24.38	1
Technosaurus	208.5	227.0	101.0	-30.86	7.83	1
Typothorax	208.5	227.0	101.0	-30.86	7.83	1
Protoavis	208.5	227.0	101.0	-30.86	7.83	1
Paratypothorax	208.5	227.0	101.0	-30.86	7.83	1
Typothorax	208.5	227.0	101.0	-37.66	10.33	1
Calyptosuchus	208.5	227.0	101.0	-37.62	10.38	1
Leptosuchus	208.5	227.0	101.0	-37.62	10.38	1
Revueltosaurus	208.5	227.0	101.0	-10.62	13.42	1
Trilophosaurus	208.5	227.0	101.0	-37.59	10.43	1
Leptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Crosbysaurus	208.5	227.0	101.0	-37.59	10.43	1
Crosbysaurus	208.5	227.0	101.0	-37.59	10.43	1
Rutiodon	208.5	227.0	101.0	-37.34	9.94	1
Poposaurus	208.5	227.0	101.0	-37.34	9.94	1
Desmatosuchus	208.5	227.0	101.0	-37.34	9.94	1
Stagonolepis	208.5	227.0	101.0	-37.34	9.94	1
Trilophosaurus	208.5	227.0	101.0	-36.45	10.69	1
Crosbysaurus	208.5	227.0	101.0	-36.45	10.69	1
Crosbysaurus	208.5	227.0	101.0	-36.45	10.69	1
Diphydontosaurus	208.5	227.0	101.0	-30.75	7.72	1
Planocephalosaurus	208.5	227.0	101.0	-30.75	7.72	1
Fraserosphenodon	208.5	227.0	101.0	-30.75	7.72	1
Trilophosaurus	208.5	227.0	101.0	-30.75	7.72	1
Protecovasaurus	208.5	227.0	101.0	-30.75	7.72	1
Crosbysaurus	208.5	227.0	101.0	-30.75	7.72	1
Revueltosaurus	208.5	227.0	101.0	-30.75	7.72	1
Paleollanosaurus	208.5	227.0	101.0	-30.75	7.74	1
Trilophosaurus	208.5	227.0	101.0	-30.75	7.74	1
Protecovasaurus	208.5	227.0	101.0	-30.75	7.74	1
Protecovasaurus	208.5	227.0	101.0	-30.75	7.74	1
Crosbysaurus	208.5	227.0	101.0	-30.75	7.74	1
Crosbysaurus	208.5	227.0	101.0	-30.75	7.74	1
Revueltosaurus	208.5	227.0	101.0	-30.75	7.74	1
Tecovasaurus	208.5	227.0	101.0	-30.75	7.74	1
Revueltosaurus	208.5	227.0	101.0	-37.58	10.61	1
Eubrontes	208.5	227.0	101.0	-37.59	10.43	1
Grallator	208.5	227.0	101.0	-37.59	10.43	1
Coelophysis	208.5	227.0	101.0	-35.12	10.64	1
Machaeroprosopus	208.5	227.0	101.0	-35.12	10.64	1
Rioarribasuchus	208.5	227.0	101.0	-35.12	10.64	1
Typothorax	208.5	227.0	101.0	-35.12	10.64	1
Grallator	208.5	227.0	101.0	-32.57	9.55	1
Brachychirotherium	208.5	227.0	101.0	-8.68	14.27	1
Grallator	208.5	227.0	101.0	-8.68	14.27	1
Grallator	208.5	227.0	101.0	-9.42	14.09	1
Coelurosaurichnus	208.5	227.0	101.0	-9.42	14.09	1
Grallator	208.5	227.0	101.0	-9.42	14.09	1
Erpetosuchus	208.5	227.0	101.0	-7.75	15.15	1
Shuvosaurus	208.5	227.0	101.0	-30.86	7.83	1
Shuvosaurus	208.5	227.0	101.0	-30.86	7.83	1
Coelophysis	208.5	227.0	101.0	-30.97	7.33	1
Plateosaurus	208.5	227.0	305.0	21.26	30.06	1
Plateosaurus	208.5	227.0	305.0	21.24	29.34	1
Plateosaurus	208.5	227.0	305.0	21.26	30.06	1
Kintneria	208.5	227.0	101.0	-9.48	13.66	1
Gwyneddichnium	208.5	227.0	101.0	-9.48	13.66	1
Gwyneddichnium	208.5	227.0	101.0	-9.48	13.66	1
Gwyneddichnium	208.5	227.0	101.0	-9.48	13.66	1
Anchisauripus	208.5	227.0	101.0	-9.48	13.66	1
Platypterna	208.5	227.0	101.0	-9.48	13.66	1
Eosauropus	208.5	227.0	315.0	11.63	29.55	1
Pseudotetrasauropus	208.5	227.0	315.0	11.63	29.55	1
Tetrasauropus	208.5	227.0	307.0	29.67	21.42	1
Eubrontes	208.5	227.0	307.0	29.67	21.42	1
Teyumbaita	208.5	227.0	201.0	-7.18	-38.72	1
Dromomeron	208.5	227.0	101.0	-35.12	10.64	1
Dromomeron	208.5	227.0	101.0	-34.65	11.27	1
Typothorax	208.5	227.0	101.0	-34.65	11.27	1
Rioarribasuchus	208.5	227.0	101.0	-34.65	11.27	1
Vivaron	208.5	227.0	101.0	-34.65	11.27	1
Desmatosuchus	208.5	227.0	101.0	-36.51	10.71	1
Desmatosuchus	208.5	227.0	101.0	-36.51	10.71	1
Stagonolepis	208.5	227.0	101.0	-36.51	10.71	1
Tecovasuchus	208.5	227.0	101.0	-36.45	10.71	1
Stagonolepis	208.5	227.0	101.0	-36.43	10.68	1
Plateosaurus	208.5	227.0	305.0	22.38	30.84	1
Tanytrachelos	208.5	227.0	109.0	-12.82	9.85	1
Colobops	208.5	227.0	101.0	-7.62	15.14	1
Libognathus	208.5	227.0	101.0	-30.95	7.49	1
Crosbysaurus	208.5	227.0	101.0	-30.75	7.72	1
Typothorax	208.5	227.0	101.0	-34.93	11.26	1
Machaeroprosopus	208.5	227.0	101.0	-34.79	11.18	1
Typothorax	208.5	227.0	101.0	-34.79	11.18	1
Grallator	208.5	227.0	101.0	-36.49	10.73	1
Brachychirotherium	208.5	227.0	101.0	-36.49	10.73	1
Evazoum	208.5	227.0	101.0	-32.57	9.55	1
Rhynchosauroides	208.5	227.0	101.0	-32.57	9.55	1
Brachychirotherium	208.5	227.0	101.0	-32.57	9.55	1
Grallator	208.5	227.0	101.0	-32.57	9.55	1
Typothorax	208.5	227.0	101.0	-32.29	9.9	1
Coelophysis	208.5	227.0	101.0	-32.99	9.62	1
Machaeroprosopus	208.5	227.0	101.0	-32.32	9.52	1
Machaeroprosopus	208.5	227.0	101.0	-32.4	9.49	1
Redondasuchus	208.5	227.0	101.0	-32.4	9.49	1
Pseudotetrasauropus	208.5	227.0	101.0	-32.57	9.55	1
Evazoum	208.5	227.0	101.0	-32.4	9.5	1
Brachychirotherium	208.5	227.0	101.0	-32.4	9.5	1
Grallator	208.5	227.0	101.0	-32.4	9.5	1
Grallator	208.5	227.0	101.0	-32.41	9.5	1
Evazoum	208.5	227.0	101.0	-32.41	9.5	1
Typothorax	208.5	227.0	101.0	-38.6	11.56	1
Machaeroprosopus	208.5	227.0	101.0	-38.6	11.56	1
Machaeroprosopus	208.5	227.0	101.0	-38.6	11.56	1
Postosuchus	208.5	227.0	101.0	-38.54	11.35	1
Shuvosaurus	208.5	227.0	101.0	-38.54	11.35	1
Typothorax	208.5	227.0	101.0	-38.54	11.35	1
Machaeroprosopus	208.5	227.0	101.0	-38.54	11.35	1
Machaeroprosopus	208.5	227.0	101.0	-38.54	11.35	1
Brachychirotherium	208.5	227.0	101.0	-31.86	11.43	1
Eosauropus	208.5	227.0	101.0	-31.86	11.43	1
Eubrontes	208.5	227.0	101.0	-31.86	11.43	1
Grallator	208.5	227.0	101.0	-31.86	11.43	1
Evazoum	208.5	227.0	101.0	-31.86	11.43	1
Bosiutrisauropus	208.5	227.0	701.0	5.37	-52.36	1
Grallator	208.5	227.0	701.0	5.37	-52.36	1
Pseudotetrasauropus	208.5	227.0	701.0	5.37	-52.36	1
Pseudotetrasauropus	208.5	227.0	701.0	5.37	-52.36	1
Grallator	208.5	227.0	101.0	-9.84	13.7	1
Batrachopus	208.5	227.0	101.0	-9.84	13.7	1
Brachychirotherium	208.5	227.0	101.0	-9.84	13.7	1
Grallator	208.5	227.0	101.0	-9.84	13.7	1
Gwyneddichnium	208.5	227.0	101.0	-9.84	13.7	1
Rhynchosauroides	208.5	227.0	101.0	-9.84	13.7	1
Rhynchosauroides	208.5	227.0	101.0	-9.92	13.74	1
Grallator	208.5	227.0	101.0	-9.92	13.74	1
Grallator	208.5	227.0	101.0	-9.89	13.75	1
Rhynchosauroides	208.5	227.0	101.0	-9.89	13.75	1
Gwyneddichnium	208.5	227.0	101.0	-9.93	13.75	1
Brachychirotherium	208.5	227.0	101.0	-9.93	13.75	1
Grallator	208.5	227.0	101.0	-9.93	13.75	1
Rhynchosauroides	208.5	227.0	101.0	-9.93	13.75	1
Grallator	208.5	227.0	101.0	-9.94	13.75	1
Rhynchosauroides	208.5	227.0	101.0	-9.94	13.75	1
Rhynchosauroides	208.5	227.0	101.0	-9.73	13.69	1
Rhynchosauroides	208.5	227.0	101.0	-9.73	13.69	1
Grallator	208.5	227.0	101.0	-9.73	13.69	1
Gwyneddichnium	208.5	227.0	101.0	-9.73	13.69	1
Apatopus	208.5	227.0	101.0	-9.73	13.69	1
Grallator	208.5	227.0	101.0	-9.73	13.69	1
Brachychirotherium	208.5	227.0	101.0	-9.73	13.69	1
Grallator	208.5	227.0	101.0	-9.93	13.75	1
Rhynchosauroides	208.5	227.0	101.0	-9.93	13.75	1
Rhynchosauroides	208.5	227.0	101.0	-32.4	9.5	1
Grallator	208.5	227.0	101.0	-31.7	11.47	1
Brachychirotherium	208.5	227.0	101.0	-31.7	11.47	1
Rhynchosauroides	208.5	227.0	101.0	-37.65	10.33	1
Rhynchosauroides	208.5	227.0	101.0	-37.7	10.32	1
Barrancapus	208.5	227.0	101.0	-37.7	10.32	1
Rhynchosauroides	208.5	227.0	101.0	-37.59	10.43	1
Smilosuchus	208.5	227.0	101.0	-37.59	10.43	1
Calyptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Rutiodon	208.5	227.0	101.0	-37.62	10.35	1
Paratypothorax	208.5	227.0	101.0	-37.62	10.35	1
Rutiodon	208.5	227.0	101.0	-37.65	10.32	1
Typothorax	208.5	227.0	101.0	-37.65	10.32	1
Paratypothorax	208.5	227.0	101.0	-37.65	10.32	1
Rutiodon	208.5	227.0	101.0	-37.63	10.38	1
Calyptosuchus	208.5	227.0	101.0	-37.63	10.38	1
Trilophosaurus	208.5	227.0	101.0	-30.98	9.29	1
Rutiodon	208.5	227.0	101.0	-30.98	9.29	1
Machaeroprosopus	208.5	227.0	101.0	-32.42	9.53	1
Redondasuchus	208.5	227.0	101.0	-32.42	9.53	1
Proganochelys	208.5	227.0	101.0	-32.29	9.9	1
Chirotherium	208.5	227.0	291.0	-22.81	-39.39	1
Brachychirotherium	208.5	227.0	291.0	-22.81	-39.39	1
Trilophosaurus	208.5	227.0	101.0	-30.86	7.83	1
Trilophosaurus	208.5	227.0	101.0	-30.86	7.83	1
Trilophosaurus	208.5	227.0	101.0	-30.86	7.83	1
Leptosuchus	208.5	227.0	101.0	-30.86	7.83	1
Trilophosaurus	208.5	227.0	101.0	-37.61	10.36	1
Machaeroprosopus	208.5	227.0	101.0	-37.65	10.35	1
Saurischichnus	208.5	227.0	305.0	21.32	29.84	1
Stegomus	208.5	227.0	101.0	-9.09	13.98	1
Hypsognathus	208.5	227.0	108.0	-1.75	19.49	1
Soturnia	208.5	227.0	201.0	-6.86	-38.53	1
Clevosaurus	208.5	227.0	201.0	-6.86	-38.53	1
Vancleavea	208.5	227.0	101.0	-34.64	11.26	0
Typothorax	208.5	227.0	101.0	-34.65	11.35	1
Redondavenator	208.5	227.0	101.0	-32.55	9.64	1
Dromomeron	208.5	227.0	101.0	-34.56	11.13	1
Dromomeron	208.5	227.0	101.0	-37.44	9.88	1
Callawayia	208.5	227.0	101.0	-41.02	33.2	0
Grallator	208.5	227.0	101.0	-9.37	14.04	1
Grallator	208.5	227.0	101.0	-9.37	14.04	1
Sauropus	208.5	227.0	101.0	-9.37	14.04	1
Apatopus	208.5	227.0	101.0	-9.37	14.04	1
Argoides	208.5	227.0	101.0	-9.37	14.04	1
Batrachopus	208.5	227.0	101.0	-10.64	13.55	1
Eubrontes	208.5	227.0	101.0	-10.64	13.55	1
Anomoepus	208.5	227.0	101.0	-10.64	13.55	1
Hypuronector	208.5	227.0	101.0	-8.55	14.34	1
Hypuronector	208.5	227.0	101.0	-8.54	14.3	1
Tanytrachelos	208.5	227.0	101.0	-8.54	14.3	1
Tanytrachelos	208.5	227.0	101.0	-8.55	14.34	1
Stegomus	208.5	227.0	101.0	-9.34	14.0	1
Aetosaurus	208.5	227.0	305.0	21.26	30.04	1
Aetosaurus	208.5	227.0	305.0	21.02	30.28	1
Rutiodon	208.5	227.0	101.0	-8.65	14.32	1
Stagonolepis	208.5	227.0	101.0	-36.99	13.87	1
Acaenasuchus	208.5	227.0	101.0	-37.44	9.88	1
Calyptosuchus	208.5	227.0	101.0	-37.44	9.88	1
Calyptosuchus	208.5	227.0	101.0	-37.17	10.79	1
Postosuchus	208.5	227.0	101.0	-37.17	10.79	1
Smilosuchus	208.5	227.0	101.0	-37.17	10.79	1
Vancleavea	208.5	227.0	101.0	-37.44	9.88	0
Doswellia	208.5	227.0	101.0	-37.45	13.07	1
Vancleavea	208.5	227.0	101.0	-37.45	13.07	0
Vancleavea	208.5	227.0	101.0	-37.59	10.43	0
Vancleavea	208.5	227.0	101.0	-37.59	10.43	0
Vancleavea	208.5	227.0	101.0	-37.59	10.43	0
Vancleavea	208.5	227.0	101.0	-37.62	10.53	0
Vancleavea	208.5	227.0	101.0	-37.61	10.6	0
Acallosuchus	208.5	227.0	101.0	-37.59	10.43	1
Smilosuchus	208.5	227.0	101.0	-37.58	10.41	1
Leptosuchus	208.5	227.0	101.0	-37.58	10.41	1
Vancleavea	208.5	227.0	101.0	-37.58	10.41	0
Calyptosuchus	208.5	227.0	101.0	-37.64	10.53	1
Vancleavea	208.5	227.0	101.0	-37.64	10.53	0
Calyptosuchus	208.5	227.0	101.0	-37.58	10.41	1
Calyptosuchus	208.5	227.0	101.0	-37.58	10.41	1
Leptosuchus	208.5	227.0	101.0	-37.58	10.41	1
Postosuchus	208.5	227.0	101.0	-37.58	10.41	1
Vancleavea	208.5	227.0	101.0	-37.67	10.33	0
Trilophosaurus	208.5	227.0	101.0	-37.49	10.14	1
Calyptosuchus	208.5	227.0	101.0	-37.49	10.14	1
Acaenasuchus	208.5	227.0	101.0	-37.49	10.14	1
Hesperosuchus	208.5	227.0	101.0	-37.49	10.14	1
Revueltosaurus	208.5	227.0	101.0	-37.49	10.14	1
Vancleavea	208.5	227.0	101.0	-37.49	10.14	0
Smilosuchus	208.5	227.0	101.0	-37.49	10.13	1
Leptosuchus	208.5	227.0	101.0	-37.5	10.14	1
Machaeroprosopus	208.5	227.0	101.0	-37.49	10.16	1
Vancleavea	208.5	227.0	101.0	-37.48	10.14	0
Hesperosuchus	208.5	227.0	101.0	-37.44	9.88	1
Postosuchus	208.5	227.0	101.0	-37.44	9.88	1
Leptosuchus	208.5	227.0	101.0	-37.44	9.88	1
Leptosuchus	208.5	227.0	101.0	-37.3	9.95	1
Acaenasuchus	208.5	227.0	101.0	-37.3	9.95	1
Calyptosuchus	208.5	227.0	101.0	-37.3	9.95	1
Leptosuchus	208.5	227.0	101.0	-37.3	9.95	1
Smilosuchus	208.5	227.0	101.0	-37.3	9.95	1
Poposaurus	208.5	227.0	101.0	-37.3	9.95	1
Calyptosuchus	208.5	227.0	101.0	-37.2	10.8	1
Leptosuchus	208.5	227.0	101.0	-37.2	10.8	1
Leptosuchus	208.5	227.0	101.0	-37.32	9.92	1
Calyptosuchus	208.5	227.0	101.0	-37.64	10.53	1
Leptosuchus	208.5	227.0	101.0	-37.64	10.53	1
Leptosuchus	208.5	227.0	101.0	-37.64	10.53	1
Poposaurus	208.5	227.0	101.0	-37.64	10.53	1
Postosuchus	208.5	227.0	101.0	-37.64	10.53	1
Calyptosuchus	208.5	227.0	101.0	-37.64	10.53	1
Smilosuchus	208.5	227.0	101.0	-37.64	10.53	1
Leptosuchus	208.5	227.0	101.0	-37.67	10.52	1
Leptosuchus	208.5	227.0	101.0	-37.67	10.52	1
Tawa	208.5	227.0	101.0	-34.65	11.27	1
Tawa	208.5	227.0	101.0	-34.65	11.27	1
Tawa	208.5	227.0	101.0	-34.65	11.27	1
Sphodrosaurus	208.5	227.0	101.0	-10.05	13.62	1
Leptosuchus	208.5	227.0	101.0	-37.67	10.52	1
Smilosuchus	208.5	227.0	101.0	-37.67	10.52	1
Leptosuchus	208.5	227.0	101.0	-37.76	10.49	1
Leptosuchus	208.5	227.0	101.0	-37.71	10.43	1
Leptosuchus	208.5	227.0	101.0	-37.72	10.33	1
Calyptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Leptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Leptosuchus	208.5	227.0	101.0	-37.58	10.41	1
Calyptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Leptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Leptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Calyptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Calyptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Leptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Calyptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Leptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Calyptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Calyptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Leptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Calyptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Leptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Leptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Calyptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Leptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Calyptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Leptosuchus	208.5	227.0	101.0	-37.59	10.43	1
Calyptosuchus	208.5	227.0	101.0	-37.56	10.42	1
Leptosuchus	208.5	227.0	101.0	-37.56	10.42	1
Leptosuchus	208.5	227.0	101.0	-37.56	10.42	1
Calyptosuchus	208.5	227.0	101.0	-37.56	10.42	1
Leptosuchus	208.5	227.0	101.0	-37.56	10.42	1
Smilosuchus	208.5	227.0	101.0	-37.65	10.41	1
Leptosuchus	208.5	227.0	101.0	-37.65	10.41	1
Leptosuchus	208.5	227.0	101.0	-37.65	10.41	1
Leptosuchus	208.5	227.0	101.0	-37.62	10.38	1
Calyptosuchus	208.5	227.0	101.0	-37.62	10.38	1
Calyptosuchus	208.5	227.0	101.0	-37.62	10.38	1
Leptosuchus	208.5	227.0	101.0	-37.62	10.38	1
Calyptosuchus	208.5	227.0	101.0	-37.62	10.38	1
Calyptosuchus	208.5	227.0	101.0	-37.63	10.38	1
Calyptosuchus	208.5	227.0	101.0	-37.63	10.38	1
Leptosuchus	208.5	227.0	101.0	-37.63	10.38	1
Protome	208.5	227.0	101.0	-37.63	10.36	1
Smilosuchus	208.5	227.0	101.0	-37.63	10.36	1
Leptosuchus	208.5	227.0	101.0	-37.63	10.36	1
Leptosuchus	208.5	227.0	101.0	-37.69	10.31	1
Leptosuchus	208.5	227.0	101.0	-37.69	10.31	1
Calyptosuchus	208.5	227.0	101.0	-37.69	10.31	1
Leptosuchus	208.5	227.0	101.0	-37.02	10.66	1
Desmatosuchus	208.5	227.0	101.0	-36.95	11.0	1
Calyptosuchus	208.5	227.0	101.0	-36.9	10.99	1
Poposaurus	208.5	227.0	101.0	-36.9	10.99	1
Desmatosuchus	208.5	227.0	101.0	-37.04	10.74	1
Leptosuchus	208.5	227.0	101.0	-37.11	11.41	1
Calyptosuchus	208.5	227.0	101.0	-37.11	11.41	1
Leptosuchus	208.5	227.0	101.0	-37.11	11.41	1
Smilosuchus	208.5	227.0	101.0	-37.2	11.37	1
Leptosuchus	208.5	227.0	101.0	-36.93	11.8	1
Smilosuchus	208.5	227.0	101.0	-37.11	11.87	1
Smilosuchus	208.5	227.0	101.0	-37.05	11.75	1
Smilosuchus	208.5	227.0	101.0	-37.11	11.87	1
Typothorax	208.5	227.0	101.0	-37.61	10.59	1
Postosuchus	208.5	227.0	101.0	-37.61	10.59	1
Typothorax	208.5	227.0	101.0	-37.61	10.6	1
Typothorax	208.5	227.0	101.0	-37.61	10.6	1
Shuvosaurus	208.5	227.0	101.0	-37.61	10.6	1
Typothorax	208.5	227.0	101.0	-37.61	10.6	1
Typothorax	208.5	227.0	101.0	-37.58	10.57	1
Typothorax	208.5	227.0	101.0	-37.57	10.56	1
Typothorax	208.5	227.0	101.0	-37.57	10.55	1
Postosuchus	208.5	227.0	101.0	-37.57	10.55	1
Postosuchus	208.5	227.0	101.0	-37.62	10.53	1
Typothorax	208.5	227.0	101.0	-37.62	10.53	1
Machaeroprosopus	208.5	227.0	101.0	-37.62	10.53	1
Typothorax	208.5	227.0	101.0	-37.6	10.52	1
Typothorax	208.5	227.0	101.0	-37.6	10.47	1
Typothorax	208.5	227.0	101.0	-37.6	10.47	1
Typothorax	208.5	227.0	101.0	-37.6	10.47	1
Typothorax	208.5	227.0	101.0	-37.56	10.42	1
Machaeroprosopus	208.5	227.0	101.0	-37.56	10.42	1
Paratypothorax	208.5	227.0	101.0	-37.56	10.42	1
Typothorax	208.5	227.0	101.0	-37.56	10.42	1
Machaeroprosopus	208.5	227.0	101.0	-37.56	10.42	1
Typothorax	208.5	227.0	101.0	-37.56	10.42	1
Postosuchus	208.5	227.0	101.0	-37.56	10.42	1
Typothorax	208.5	227.0	101.0	-37.56	10.42	1
Paratypothorax	208.5	227.0	101.0	-37.56	10.42	1
Postosuchus	208.5	227.0	101.0	-37.56	10.42	1
Shuvosaurus	208.5	227.0	101.0	-37.56	10.42	1
Machaeroprosopus	208.5	227.0	101.0	-37.56	10.42	1
Machaeroprosopus	208.5	227.0	101.0	-37.56	10.42	1
Paratypothorax	208.5	227.0	101.0	-37.56	10.42	1
Leptosuchus	208.5	227.0	101.0	-37.58	10.4	1
Typothorax	208.5	227.0	101.0	-37.58	10.4	1
Typothorax	208.5	227.0	101.0	-37.63	10.36	1
Typothorax	208.5	227.0	101.0	-37.66	10.33	1
Paratypothorax	208.5	227.0	101.0	-37.66	10.33	1
Typothorax	208.5	227.0	101.0	-37.66	10.33	1
Typothorax	208.5	227.0	101.0	-37.72	10.29	1
Typothorax	208.5	227.0	101.0	-37.72	10.29	1
Typothorax	208.5	227.0	101.0	-37.72	10.33	1
Typothorax	208.5	227.0	101.0	-37.72	10.33	1
Paratypothorax	208.5	227.0	101.0	-37.58	10.61	1
Typothorax	208.5	227.0	101.0	-37.58	10.61	1
Typothorax	208.5	227.0	101.0	-37.72	10.29	1
Typothorax	208.5	227.0	101.0	-37.55	10.2	1
Paratypothorax	208.5	227.0	101.0	-37.64	10.53	1
Typothorax	208.5	227.0	101.0	-37.64	10.53	1
Machaeroprosopus	208.5	227.0	101.0	-37.64	10.53	1
Machaeroprosopus	208.5	227.0	101.0	-37.64	10.53	1
Paratypothorax	208.5	227.0	101.0	-37.64	10.53	1
Typothorax	208.5	227.0	101.0	-37.72	10.29	1
Machaeroprosopus	208.5	227.0	101.0	-37.59	10.48	1
Typothorax	208.5	227.0	101.0	-37.72	10.33	1
Typothorax	208.5	227.0	101.0	-37.63	10.36	1
Machaeroprosopus	208.5	227.0	101.0	-37.63	10.36	1
Typothorax	208.5	227.0	101.0	-37.58	10.59	1
Postosuchus	208.5	227.0	101.0	-37.42	10.21	1
Leptosuchus	208.5	227.0	101.0	-36.93	11.8	1
Leptosuchus	208.5	227.0	101.0	-37.11	11.87	1
Paratypothorax	208.5	227.0	101.0	-37.63	10.36	1
