,occurrence_no_x,locality,county_original,state,cc,notes,genus,age_max,age_min
1165,1129820,Shaanxi,Fugu,Shaanxi,CN,,Shaanbeikannemeyeria,247.2,242.0
1166,1129822,Ruvuma,,Ruvuma,TZ,,Rechnisaurus,247.2,242.0
1167,1129827,Shaanxi,,Shaanxi,CN,,Parakannemeyeria,247.2,242.0
1168,1129896,Shaanxi,,Shaanxi,CN,,Sinokannemeyeria,247.2,242.0
1169,1129904,Shaanxi,,Shaanxi,CN,,Parakannemeyeria,247.2,242.0
1170,1129930,Xinjiang,,Xinjiang,CN,,Parakannemeyeria,247.2,237.0
1171,1129958,Shaanxi,,Shaanxi,CN,,Shansiodon,247.2,242.0
1172,1129960,Shaanxi,,Shaanxi,CN,,Shansiodon,247.2,242.0
1173,1129967,Shaanxi,,Shaanxi,CN,,Shansiodon,247.2,242.0
1174,1129970,Shaanxi,,Shaanxi,CN,,Sinokannemeyeria,247.2,242.0
1175,1130045,Xinjiang,,Xinjiang,CN,,Lystrosaurus,251.902,251.2
1176,1130046,Xinjiang,,Xinjiang,CN,,Lystrosaurus,251.902,251.2
1177,1130056,Xinjiang,,Xinjiang,CN,,Lystrosaurus,251.902,251.2
1178,1130060,Xinjiang,Turfan,Xinjiang,CN,,Lystrosaurus,251.902,251.2
1179,1130081,Shaanxi,,Shaanxi,CN,,Parakannemeyeria,247.2,242.0
1180,1130082,Shaanxi,,Shaanxi,CN,,Sinokannemeyeria,247.2,242.0
1181,1132298,Eastern Cape,Engcobo,Eastern Cape,ZA,,Diademodon,247.2,242.0
1182,1134141,Free State,,Free State,ZA,,Lystrosaurus,251.902,251.2
1183,1134183,Eastern Cape,,Eastern Cape,ZA,,Cynognathus,247.2,242.0
1184,1134184,Eastern Cape,,Eastern Cape,ZA,,Diademodon,247.2,242.0
1185,1134185,Eastern Cape,,Eastern Cape,ZA,,Kannemeyeria,247.2,242.0
1186,1135798,Eastern Cape,Cacadu,Eastern Cape,ZA,,Paraburnetia,259.51,254.14
1187,1143578,Eastern Cape,,Eastern Cape,ZA,,Sysphinctostoma,247.2,242.0
1188,1144137,KwaZulu-Natal,Bergville,KwaZulu-Natal,ZA,,Tetracynodon,251.902,247.2
1189,1144138,Free State,Thabo Mofutsanyane,Free State,ZA,,Tetracynodon,251.902,251.2
1190,1144139,Free State,,Free State,ZA,,Tetracynodon,251.902,247.2
1191,1163743,Tatarstan,Tetyushi,Tatarstan,RU,,Sauroctonus,264.28,259.51
1192,1164061,Free State,Ladybrand,Free State,ZA,,Tritylodon,227.0,201.4
1194,1168375,Rio Negro,,Rio Negro,AR,,Dicynodontipus,259.51,247.2
1195,1180055,England,Somerset,England,UK,,Eozostrodon,208.5,201.4
1196,1180056,England,Somerset,England,UK,,Eozostrodon,208.5,201.4
1197,1202387,Kansas,Greenwood,Kansas,US,,Eocasea,303.7,298.9
1198,1220771,Eastern Cape,Sterkstroom,Eastern Cape,ZA,,Ufudocyclops,247.2,242.0
1199,1220772,Eastern Cape,Sterkstroom,Eastern Cape,ZA,,Ufudocyclops,247.2,242.0
1200,1220773,Eastern Cape,Sterkstroom,Eastern Cape,ZA,,Shansiodon,247.2,242.0
1201,1220780,Ruvuma,,Ruvuma,TZ,,Mandagomphodon,247.2,242.0
1202,1220780,Ruvuma,,Ruvuma,TZ,,Mandagomphodon,247.2,242.0
1203,1220781,Ruvuma,Songea,Ruvuma,TZ,,Scalenodon,247.2,242.0
1204,1226616,Sardinia,Alghero,Sardinia,IT,,Alierasaurus,283.5,266.9
1205,1267002,Shaanxi,Liulin,Shaanxi,CN,,Nothogomphodon,247.2,242.0
1206,1284946,Free State,,Free State,ZA,,Trirachodon,247.2,242.0
1207,1284947,Free State,,Free State,ZA,,Kannemeyeria,247.2,242.0
1208,1284948,Free State,,Free State,ZA,,Microgomphodon,247.2,242.0
1209,1285179,Eastern Cape,Cacadu,Eastern Cape,ZA,,Dicynodontoides,259.51,251.902
1210,1285180,Eastern Cape,Cacadu,Eastern Cape,ZA,,Ictidosuchops,259.51,251.902
1211,1285181,Eastern Cape,Cacadu,Eastern Cape,ZA,,Procynosuchus,259.51,251.902
1212,1285183,Western Cape,Central Karoo,Western Cape,ZA,,Oudenodon,259.51,251.902
1213,1285187,Western Cape,Central Karoo,Western Cape,ZA,,Oudenodon,259.51,251.902
1214,1285188,Western Cape,Central Karoo,Western Cape,ZA,,Cyonosaurus,259.51,251.902
1215,1285189,Western Cape,Central Karoo,Western Cape,ZA,,Theriognathus,259.51,251.902
1216,1285190,Eastern Cape,,Eastern Cape,ZA,,Oudenodon,259.51,251.902
1217,1285941,Ihorombe,Ihosy,Ihorombe,MG,,Oudenodon,259.51,251.902
1218,1286771,Henan,,Henan,CN,,Hwanghocynodon,259.51,254.14
1220,1286798,Zambia,Gwembe,Southern,ZM,,Mobaceras,273.01,259.51
1221,1286799,Zambia,Gwembe,Southern,ZM,,Abajudon,273.01,259.51
1222,1287092,Western Cape,,Western Cape,ZA,,Criocephalosaurus,264.28,259.51
1223,1287093,Western Cape,Beaufort West,Western Cape,ZA,,Criocephalosaurus,264.28,259.51
1224,1297470,Ruvuma,,Ruvuma,TZ,,Endothiodon,264.28,259.51
1225,1297471,Ruvuma,,Ruvuma,TZ,,Endothiodon,264.28,259.51
1226,1300959,Xinjiang,,Xinjiang,CN,,Sungeodon,251.902,251.4
1227,1300961,Madhya Pradesh,,Madhya Pradesh,IN,,Ruberodon,237.0,227.0
1228,1301948,Pennsylvania,Pittsburgh,Pennsylvania,US,,Clepsydrops,305.9,298.9
1229,1302445,Andhra Pradesh,Adilabad,Andhra Pradesh,IN,,Deccanodon,237.0,208.5
1230,1302507,Mendoza,,Mendoza,AR,,Acratophorus,237.0,227.0
1231,1303961,Western Cape,Beaufort West,Western Cape,ZA,,Tropidostoma,259.51,254.14
1232,1304070,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Tropidostoma,264.28,254.14
1233,1304071,Northern Cape,Fraserburg,Northern Cape,ZA,,Tropidostoma,259.51,254.14
1234,1304146,Western Cape,Beaufort West,Western Cape,ZA,,Tropidostoma,259.51,254.14
1235,1304147,Western Cape,Beaufort West,Western Cape,ZA,,Tropidostoma,259.51,254.14
1236,1304148,Western Cape,Beaufort West,Western Cape,ZA,,Tropidostoma,259.51,254.14
1237,1304152,Western Cape,Beaufort West,Western Cape,ZA,,Tropidostoma,259.51,254.14
1238,1304555,Western Cape,Beaufort West,Western Cape,ZA,,Tropidostoma,259.51,254.14
1239,1304556,Western Cape,Beaufort West,Western Cape,ZA,,Pristerodon,259.51,254.14
1240,1304557,Western Cape,Beaufort West,Western Cape,ZA,,Emyduranus,259.51,254.14
1241,1304558,Western Cape,Beaufort West,Western Cape,ZA,,Palemydops,259.51,254.14
1242,1304559,Western Cape,Beaufort West,Western Cape,ZA,,Pristerodon,259.51,254.14
1243,1304560,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
1244,1304561,Western Cape,Beaufort West,Western Cape,ZA,,Aelurosaurus,259.51,254.14
1245,1304562,Western Cape,Beaufort West,Western Cape,ZA,,Aelurosaurus,259.51,254.14
1246,1304564,Western Cape,Beaufort West,Western Cape,ZA,,Pristerodon,259.51,254.14
1247,1304566,Eastern Cape,Murraysburg,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1248,1304567,Eastern Cape,Murraysburg,Eastern Cape,ZA,,Aulacephalodon,259.51,254.14
1249,1304568,Eastern Cape,Murraysburg,Eastern Cape,ZA,,Oudenodon,259.51,254.14
1250,1304569,Eastern Cape,Murraysburg,Eastern Cape,ZA,,Cyonosaurus,259.51,254.14
1251,1304575,Eastern Cape,Murraysburg,Eastern Cape,ZA,,Dicynodon,259.51,254.14
1252,1304577,Western Cape,Murraysburg,Western Cape,ZA,,Daptocephalus,259.51,251.902
1253,1304579,Western Cape,Murraysburg,Western Cape,ZA,,Oudenodon,259.51,251.902
1254,1304579,Western Cape,Murraysburg,Western Cape,ZA,,Oudenodon,259.51,251.902
1255,1304579,Western Cape,Murraysburg,Western Cape,ZA,,Oudenodon,259.51,251.902
1256,1304579,Western Cape,Murraysburg,Western Cape,ZA,,Oudenodon,259.51,251.902
1257,1304580,Western Cape,Murraysburg,Western Cape,ZA,,Cyonosaurus,259.51,251.902
1258,1304580,Western Cape,Murraysburg,Western Cape,ZA,,Cyonosaurus,259.51,251.902
1259,1304581,Western Cape,Murraysburg,Western Cape,ZA,,Aelurognathus,259.51,251.902
1260,1304582,Western Cape,Murraysburg,Western Cape,ZA,,Rubidgea,259.51,251.902
1261,1304583,Western Cape,Murraysburg,Western Cape,ZA,,Ictidosuchops,259.51,251.902
1262,1304584,Western Cape,Murraysburg,Western Cape,ZA,,Theriognathus,259.51,251.902
1263,1304585,Western Cape,Murraysburg,Western Cape,ZA,,Nanictosaurus,259.51,251.902
1264,1304589,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Lystrosaurus,251.902,251.2
1265,1304590,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Lystrosaurus,251.902,251.2
1266,1304591,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Lystrosaurus,251.902,251.2
1267,1304592,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Lystrosaurus,251.902,251.2
1268,1304593,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Galesaurus,251.902,251.2
1269,1304602,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1270,1304603,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Oudenodon,259.51,254.14
1271,1304604,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Diictodon,259.51,254.14
1272,1304605,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Oudenodon,259.51,254.14
1273,1304606,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Aulacephalodon,259.51,254.14
1274,1304606,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Aulacephalodon,259.51,254.14
1275,1304607,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Oudenodon,259.51,254.14
1276,1304608,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Rhachiocephalus,259.51,254.14
1277,1304758,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Pristerodon,259.51,254.14
1278,1304759,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1279,1304761,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Dinanomodon,259.51,254.14
1280,1304762,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Eosimops,259.51,254.14
1281,1304763,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Arctognathus,259.51,254.14
1282,1304765,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Sintocephalus,259.51,254.14
1283,1304768,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Diictodon,259.51,251.902
1284,1304769,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Diictodon,259.51,251.902
1285,1304770,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Pelanomodon,259.51,251.902
1286,1304771,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Cyonosaurus,259.51,251.902
1287,1304772,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Dinogorgon,259.51,251.902
1288,1304773,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Theriognathus,259.51,251.902
1289,1304774,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Procynosuchus,259.51,251.902
1290,1304819,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Peramodon,264.28,256.8
1291,1304821,Northern Cape,Victoria West,Northern Cape,ZA,,Oudenodon,259.51,254.14
1292,1304828,Northern Cape,Victoria West,Northern Cape,ZA,,Emydops,259.51,254.14
1293,1304828,Northern Cape,Victoria West,Northern Cape,ZA,,Emydops,259.51,254.14
1294,1304828,Northern Cape,Victoria West,Northern Cape,ZA,,Emydops,259.51,254.14
1295,1304829,Northern Cape,Victoria West,Northern Cape,ZA,,Emydorhynchus,259.51,254.14
1296,1304830,Northern Cape,Victoria West,Northern Cape,ZA,,Emyduranus,259.51,254.14
1297,1304831,Northern Cape,Victoria West,Northern Cape,ZA,,Palemydops,259.51,254.14
1298,1304832,Northern Cape,Victoria West,Northern Cape,ZA,,Cistecephalus,259.51,254.14
1299,1304833,Northern Cape,Victoria West,Northern Cape,ZA,,Diictodon,259.51,254.14
1300,1304834,Northern Cape,Victoria West,Northern Cape,ZA,,Diictodon,259.51,254.14
1301,1304835,Northern Cape,Victoria West,Northern Cape,ZA,,Aulacephalodon,259.51,254.14
1302,1304836,Northern Cape,Victoria West,Northern Cape,ZA,,Eriphostoma,259.51,254.14
1303,1304838,Northern Cape,Victoria West,Northern Cape,ZA,,Aloposaurus,259.51,254.14
1304,1304839,Northern Cape,Victoria West,Northern Cape,ZA,,Lycaenops,259.51,254.14
1305,1304840,Northern Cape,Victoria West,Northern Cape,ZA,,Lycaenodon,259.51,254.14
1306,1304873,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Vivaxosaurus,264.28,256.8
1307,1304874,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Vivaxosaurus,264.28,256.8
1308,1304875,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Vivaxosaurus,264.28,256.8
1309,1304876,Arkhangelsk,Kotlas,Arkhangelsk,RU,,Vivaxosaurus,264.28,256.8
1310,1304940,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Cyonosaurus,259.51,251.902
1311,1304941,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Paragalerhinus,259.51,251.902
1312,1304942,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Ictidosuchops,259.51,251.902
1313,1304943,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Pelictosuchus,259.51,251.902
1314,1304944,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Theriognathus,259.51,251.902
1315,1304945,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Theriognathus,259.51,251.902
1316,1304946,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Promoschorhynchus,259.51,251.902
1317,1304947,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Nanictosaurus,259.51,251.902
1318,1304947,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Nanictosaurus,259.51,251.902
1319,1304948,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Cynosaurus,259.51,251.902
1320,1305341,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Palemydops,259.51,254.14
1321,1305342,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1322,1305342,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1323,1305342,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1324,1305342,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1325,1305343,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Oudenodon,259.51,254.14
1326,1305344,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Dinogorgon,259.51,254.14
1327,1305345,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Lycaenodon,259.51,254.14
1328,1305347,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Dinanomodon,259.51,254.14
1329,1305348,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Diictodon,259.51,254.14
1330,1305432,Eastern Cape,Graaf-Reinet,Eastern Cape,ZA,,Emydops,259.51,254.14
1331,1305433,Eastern Cape,Graaf-Reinet,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1332,1305434,Eastern Cape,Graaf-Reinet,Eastern Cape,ZA,,Diictodon,259.51,254.14
1333,1305435,Eastern Cape,Graaf-Reinet,Eastern Cape,ZA,,Dinanomodon,259.51,254.14
1334,1305436,Eastern Cape,Graaf-Reinet,Eastern Cape,ZA,,Clelandina,259.51,251.902
1335,1305437,Eastern Cape,Graaf-Reinet,Eastern Cape,ZA,,Homodontosaurus,259.51,251.902
1336,1305438,Eastern Cape,Graaf-Reinet,Eastern Cape,ZA,,Theriognathus,259.51,251.902
1337,1305440,Western Cape,Central Karoo,Western Cape,ZA,,Cistecephalus,259.51,254.14
1338,1305441,Western Cape,Central Karoo,Western Cape,ZA,,Oudenodon,259.51,254.14
1339,1305442,Western Cape,Central Karoo,Western Cape,ZA,,Rhachiocephalus,259.51,254.14
1340,1305443,Western Cape,Central Karoo,Western Cape,ZA,,Aelurosaurus,259.51,254.14
1341,1305444,Western Cape,Central Karoo,Western Cape,ZA,,Ictidosuchops,259.51,254.14
1342,1305447,Western Cape,Central Karoo,Western Cape,ZA,,Oudenodon,254.14,251.902
1343,1305448,Western Cape,Central Karoo,Western Cape,ZA,,Cyonosaurus,254.14,251.902
1344,1305449,Western Cape,Central Karoo,Western Cape,ZA,,Theriognathus,254.14,251.902
1345,1305450,Western Cape,Central Karoo,Western Cape,ZA,,Procynosuchus,254.14,251.902
1346,1305451,Western Cape,Central Karoo,Western Cape,ZA,,Dinanomodon,259.51,254.14
1347,1305469,Eastern Cape,,Eastern Cape,ZA,,Dinanomodon,259.51,254.14
1348,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1349,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1350,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1351,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1352,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1353,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1354,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1355,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1356,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1357,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1358,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1359,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1360,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1361,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1362,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1363,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1364,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1365,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1366,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1367,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1368,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1369,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1370,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1371,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1372,1305470,Eastern Cape,,Eastern Cape,ZA,,Cistecephalus,259.51,254.14
1373,1305471,Eastern Cape,,Eastern Cape,ZA,,Diictodon,259.51,254.14
1374,1305472,Eastern Cape,,Eastern Cape,ZA,,Aulacephalodon,259.51,254.14
1375,1305472,Eastern Cape,,Eastern Cape,ZA,,Aulacephalodon,259.51,254.14
1376,1305473,Eastern Cape,,Eastern Cape,ZA,,Oudenodon,259.51,254.14
1377,1305474,Eastern Cape,,Eastern Cape,ZA,,Rhachiocephalus,259.51,254.14
1378,1305475,Eastern Cape,,Eastern Cape,ZA,,Digalodon,259.51,254.14
1379,1305478,Eastern Cape,,Eastern Cape,ZA,,Oudenodon,259.51,251.902
1380,1305479,Eastern Cape,,Eastern Cape,ZA,,Rubidgea,259.51,251.902
1381,1305481,Eastern Cape,,Eastern Cape,ZA,,Theriognathus,259.51,251.902
1382,1305481,Eastern Cape,,Eastern Cape,ZA,,Theriognathus,259.51,251.902
1383,1305481,Eastern Cape,,Eastern Cape,ZA,,Theriognathus,259.51,251.902
1384,1305482,Eastern Cape,,Eastern Cape,ZA,,Procynosuchus,259.51,251.902
1385,1305519,Western Cape,,Western Cape,ZA,,Robertia,264.28,259.51
1386,1305520,Western Cape,,Western Cape,ZA,,Robertia,264.28,259.51
1387,1305521,Western Cape,,Western Cape,ZA,,Diictodon,264.28,259.51
1388,1305522,Western Cape,,Western Cape,ZA,,Pristerognathoides,264.28,259.51
1389,1305523,Western Cape,,Western Cape,ZA,,Diictodon,264.28,259.51
1390,1305525,Eastern Cape,,Eastern Cape,ZA,,Dicynodontoides,259.51,251.902
1391,1305528,Eastern Cape,,Eastern Cape,ZA,,Oudenodon,259.51,251.902
1392,1305529,Eastern Cape,,Eastern Cape,ZA,,Diictodon,259.51,251.902
1393,1307517,Eastern Cape,,Eastern Cape,ZA,,Aulacephalodon,259.51,251.902
1394,1307762,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
1395,1307762,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
1396,1307762,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
1397,1307762,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
1398,1307762,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
1399,1307762,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
1400,1307762,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
1401,1307763,Western Cape,Murraysburg,Western Cape,ZA,,Lycaenops,259.51,254.14
1402,1307766,Western Cape,Murraysburg,Western Cape,ZA,,Keyseria,259.51,251.902
1403,1308610,Xinjiang,Turpan,Xinjiang,CN,,Turfanodon,254.14,251.902
1404,1308630,Xinjiang,Jimsar,Xinjiang,CN,,Turfanodon,254.14,251.902
1405,1308640,Gansu,Sunan,Gansu,CN,,Turfanodon,259.51,251.902
1406,1308641,Western Cape,Beaufort West,Western Cape,ZA,,Emydops,259.51,254.14
1407,1308652,Western Cape,Beaufort West,Western Cape,ZA,,Pristerodon,259.51,254.14
1408,1308653,Western Cape,Beaufort West,Western Cape,ZA,,Prodicynodon,259.51,254.14
1409,1308655,Western Cape,Beaufort West,Western Cape,ZA,,Cistecephalus,259.51,254.14
1410,1308656,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
1411,1308657,Western Cape,Beaufort West,Western Cape,ZA,,Pristerodon,259.51,254.14
1412,1308658,Western Cape,Beaufort West,Western Cape,ZA,,Oudenodon,259.51,254.14
1413,1308660,Western Cape,Beaufort West,Western Cape,ZA,,Lycaenops,259.51,254.14
1414,1308661,Western Cape,Beaufort West,Western Cape,ZA,,Aelurosaurus,259.51,254.14
1415,1308670,Western Cape,Beaufort West,Western Cape,ZA,,Aloposaurus,259.51,254.14
1416,1308672,Western Cape,Beaufort West,Western Cape,ZA,,Choerosaurus,259.51,254.14
1417,1308673,Western Cape,Beaufort West,Western Cape,ZA,,Ictidognathus,259.51,254.14
1418,1308674,Western Cape,Beaufort West,Western Cape,ZA,,Scalopocephalus,259.51,254.14
1419,1308676,Western Cape,Beaufort West,Western Cape,ZA,,Aulacephalodon,259.51,254.14
1420,1308683,Western Cape,Beaufort West,Western Cape,ZA,,Oudenodon,259.51,254.14
1421,1308685,Eastern Cape,,Eastern Cape,ZA,,Oudenodon,259.51,251.902
1422,1308691,Western Cape,Murraysburg,Western Cape,ZA,,Cistecephalus,259.51,254.14
1423,1308692,Western Cape,Murraysburg,Western Cape,ZA,,Oudenodon,259.51,254.14
1424,1308694,Western Cape,Murraysburg,Western Cape,ZA,,Daptocephalus,259.51,251.902
1425,1308695,Western Cape,Murraysburg,Western Cape,ZA,,Oudenodon,259.51,251.902
1426,1308697,Western Cape,Murraysburg,Western Cape,ZA,,Oudenodon,259.51,254.14
1427,1308703,Eastern Cape,,Eastern Cape,ZA,,Oudenodon,259.51,254.14
1428,1308721,Rio Grande do Sul,Candelaria,Rio Grande do Sul,BR,,Exaeretodon,237.0,208.5
1429,1308721,Rio Grande do Sul,Candelaria,Rio Grande do Sul,BR,,Exaeretodon,237.0,208.5
1430,1308721,Rio Grande do Sul,Candelaria,Rio Grande do Sul,BR,,Exaeretodon,237.0,208.5
1431,1308723,Rio Grande do Sul,Candelaria,Rio Grande do Sul,BR,,Charruodon,237.0,208.5
1432,1308742,Rio Grande do Sul,,Rio Grande do Sul,BR,,Botucaraitherium,227.0,208.5
1433,1308745,Rio Grande do Sul,,Rio Grande do Sul,BR,,Massetognathus,242.0,237.0
1434,1308747,Shaanxi,Linxian,Shaanxi,CN,,Sinokannemeyeria,247.2,237.0
1435,1308748,Shaanxi,Linxian,Shaanxi,CN,,Parakannemeyeria,247.2,237.0
1436,1308766,Marrakech,,Marrakech,MA,,Moghreberia,237.0,227.0
1437,1308851,Western Cape,Beaufort West,Western Cape,ZA,,Struthiocephalus,264.28,259.51
1438,1308852,Western Cape,Beaufort West,Western Cape,ZA,,Galeops,264.28,259.51
1439,1308853,Western Cape,Beaufort West,Western Cape,ZA,,Pristerodon,264.28,259.51
1440,1308855,Western Cape,Beaufort West,Western Cape,ZA,,Cynariognathus,264.28,259.51
1441,1309908,Western Cape,Beaufort West,Western Cape,ZA,,Daptocephalus,264.28,259.51
1442,1309909,Western Cape,Murraysburg,Western Cape,ZA,,Dicynodon,259.51,251.902
1443,1310103,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Diictodon,259.51,251.902
1444,1310103,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Diictodon,259.51,251.902
1445,1310103,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Diictodon,259.51,251.902
1446,1310103,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Diictodon,259.51,251.902
1447,1310104,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Pristerodon,259.51,251.902
1448,1310105,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Emydorhinus,259.51,251.902
1449,1310106,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Emydorhinus,259.51,251.902
1450,1310107,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Daptocephalus,259.51,251.902
1451,1310107,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Daptocephalus,259.51,251.902
1452,1310107,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Daptocephalus,259.51,251.902
1453,1310108,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Diictodon,259.51,251.902
1454,1310110,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Daptocephalus,259.51,251.902
1455,1310111,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Oudenodon,259.51,251.902
1456,1310194,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Aloposaurus,259.51,251.902
1457,1310195,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Aelurosaurus,259.51,251.902
1458,1310197,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Notaelurodon,259.51,251.902
1459,1310198,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Ictidochampsa,259.51,251.902
1460,1310199,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Ictidosuchops,259.51,251.902
