genus,lat_range_z_trans,Temperate_N,Tropical,Temperate_S,Antarctic,ts,te,time_span,avg_lam,avg_mu,mat_z_trans_NN,map_z_trans_NN,wmm_z_trans_NN,cmm_z_trans_NN,wmmcmm_z_trans_NN,wetmon_z_trans_NN,drymon_z_trans_NN,wetdry_z_trans_NN,mat_z_trans_WI,map_z_trans_WI,wmm_z_trans_WI,cmm_z_trans_WI,wmmcmm_z_trans_WI,wetmon_z_trans_WI,drymon_z_trans_WI,wetdry_z_trans_WI
Thelephon,-0.298764409,0,0,1,0,244.95983696496495,244.35280975375377,0.6070272112111752,1.1895010933333332,0.25956329666666667,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.7693193119999999,-0.227658904,-0.818914215
Thelerpeton,-0.298764409,0,0,1,0,246.2005017077077,242.32867184684682,3.8718298608608848,2.6007477922222217,0.4750821777777777,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215
Threordatoth,-0.298764409,1,0,0,0,232.52017792692692,231.5455408048048,0.9746371221221182,0.36374473333333335,0.4005212933333333,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Thuringothyris,-0.298764409,0,1,0,0,290.7533754654654,283.8221688008008,6.931206664664614,1.467635427777778,1.4224982977777778,1.3383192049999997,-1.6675591569999997,0.6189426449999998,1.264485545,-0.7889618140000001,-1.3437797669999998,-1.810145641,-0.849676723,1.3383192049999997,-1.6675591569999997,0.6189426449999998,1.264485545,-0.7889618140000001,-1.3437797669999998,-1.810145641,-0.849676723
Tichvinskia,-0.135032614,1,0,0,0,251.01526466466467,246.84402071171172,4.171243952952949,2.197440121111111,0.31100146444444443,-1.206016867,-0.35084773799999996,-0.616991661,-1.1650150165000002,0.7007604865,-0.291135873,-0.18796241350000006,-0.268046606,-1.206016867,-0.35084773799999996,-0.616991661,-1.1650150165000002,0.7007604865,-0.291135873,-0.18796241350000006,-0.268046606
Ticinosuchus,-0.298764409,0,1,0,0,246.41653925025025,243.17777619019017,3.23876306006008,3.9217869988888894,1.2500310833333332,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.04936521600000001,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.04936521600000001,-0.769319312,-0.227658904,-0.818914215
Tikisuchus,-0.298764409,0,0,1,0,230.672171996997,230.22343463163162,0.448737365365389,0.9705297633333333,0.8942305388888889,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Timanophon,-0.190699441,1,0,0,0,250.1582557057057,247.23042562962962,2.927830076076077,2.1325021044444443,0.6617761944444445,-1.206016867,-0.350847738,-0.6169916610000001,-1.1650150165,0.7007604864999999,-0.291135873,-0.18796241350000004,-0.26804660599999997,-1.206016867,-0.350847738,-0.6169916610000001,-1.1650150165,0.7007604864999999,-0.291135873,-0.18796241350000004,-0.26804660599999997
Trachelosaurus,-0.298764409,1,0,0,0,246.32686292892893,246.11021696696696,0.21664596196197294,2.0916693833333335,1.863577441111111,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.338339046621711,-0.45016024559260115,-0.6230571852343145,-0.08121315576067688,-0.27553550308933317,-0.576346167427938,-0.04378411787908178,-0.6656209229553506
Tramuntanasaurus,-0.298764409,0,0,1,0,271.73690137237236,271.11890330130126,0.6179980710710993,1.4354319377777778,0.6990129277777778,0.606329388,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114,0.606329388,-0.140761456,0.170636888,0.563065201,-0.410023608,0.015811136,0.542254147,-0.204188114
Trialestes,-0.298764409,0,0,1,0,234.19876613113115,230.28614145145144,3.912624679679709,0.7894107955555556,0.9127203933333333,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Tricuspisaurus,-0.298764409,1,0,0,0,204.5678261981982,204.093278978979,0.47454721921920395,1.2624730355555553,0.9482764244444445,0.932414708,1.167003166,0.905312061,0.558768521,0.004693377,1.556154685,0.380521132,1.689356665,0.932414708,1.167003166,0.905312061,0.558768521,0.004693377,1.556154685,0.380521132,1.689356665
Trilophosaurus,-0.089796342,0,1,0,0,232.6256784704705,207.74354956356356,24.882128906906928,0.2796199422222222,1.5218473255555556,1.1256927790769231,0.48609443576923084,0.5921242584615385,1.094993402230769,-0.651810553923077,0.6092426414615384,-0.3798529002307693,0.8788144563076923,1.1256927790769231,0.48609443576923084,0.5921242584615385,1.094993402230769,-0.651810553923077,0.6092426414615384,-0.3798529002307693,0.8788144563076923
Tropidosuchus,-0.298764409,0,0,1,0,241.68373334434432,236.98133825525525,4.702395089089066,0.7046298988888889,0.6551368677777778,-0.2295895381666667,0.098829497,0.24432978916666667,-0.35428886800000003,0.45467599733333336,-0.18427942616666668,-0.3246263548333333,-0.08511284416666665,-0.2295895381666667,0.098829497,0.24432978916666667,-0.35428886800000003,0.45467599733333336,-0.18427942616666668,-0.3246263548333333,-0.08511284416666665
Tuebingosaurus,-0.298764409,1,0,0,0,219.99308604704703,219.28118364864866,0.7119023983983652,0.4868572411111111,0.44108949555555554,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Turfanosuchus,-0.298764409,1,0,0,0,244.02606755655654,243.8040960800801,0.22197147647645465,1.8044781933333334,1.9284837722222226,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215
Typothorax,0.260728944,0,1,0,0,227.57429414414415,201.8837754154154,25.690518728728733,0.1769391233333333,1.2435287733333336,1.1456222632142856,0.5789764075357142,0.6889109542857142,1.055446047142857,-0.5621827870714285,0.7331587959285712,-0.2798467646428572,0.9846788124285714,1.1456222632142856,0.5789764075357142,0.6889109542857142,1.055446047142857,-0.5621827870714285,0.7331587959285712,-0.2798467646428572,0.9846788124285714
Uatchitodon,-0.252163372,0,1,0,0,234.2656294754755,210.64194160160162,23.623687873873877,1.128591067777778,1.3627183033333332,1.09952125544,0.48851155552000003,0.56347272496,1.07459365044,-0.6495212594800001,0.61549476324,-0.3751082184400001,0.88427956752,1.09952125544,0.48851155552000003,0.56347272496,1.07459365044,-0.6495212594800001,0.61549476324,-0.3751082184400001,0.88427956752
Unaysaurus,-0.298764409,0,0,1,0,223.19251582882885,211.47616697197196,11.716348856856882,0.84045548,1.2981587877777778,1.193377754,0.4798432640000001,0.6662230520000001,1.1477513809999997,-0.6577311430000001,0.593073361,-0.39212362900000003,0.8646805480000003,1.193377754,0.4798432640000001,0.6662230520000001,1.1477513809999997,-0.6577311430000001,0.593073361,-0.39212362900000003,0.8646805480000003
Unguinychus,-0.298764409,0,1,0,0,218.96353036636637,218.01351154354353,0.950018822822841,0.27272825333333334,0.27298023,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Uralosaurus,-0.155217631,1,0,0,0,246.12122387187188,242.03951082682684,4.081713045045035,0.3460048744444445,0.8815916977777778,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215
Vallesaurus,-0.298764409,0,1,0,0,216.71661388088089,212.97453005905908,3.742083821821808,0.2330805822222222,0.39770224,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Vancleavea,0.276197314,0,1,0,0,232.00266973373374,201.46253832332332,30.540131410410424,0.19487734666666667,1.4799966044444444,1.1084183136363635,0.568060538969697,0.6368226703030303,1.034792626818182,-0.5727725552424243,0.7225499242727274,-0.28880187166666665,0.9757770960000001,1.1084183136363635,0.568060538969697,0.6368226703030303,1.034792626818182,-0.5727725552424243,0.7225499242727274,-0.28880187166666665,0.9757770960000001
Variodens,-0.034758159,1,0,0,0,207.96347453153152,201.54074485885886,6.422729672672659,0.17029914000000002,0.95807136,1.0442560134285714,0.8725060651428572,0.8028453428571429,0.8111897467142857,-0.27920284585714283,1.1434055461428572,0.049387662999999984,1.3359240434285715,1.0442560134285714,0.8725060651428572,0.8028453428571429,0.8111897467142857,-0.27920284585714283,1.1434055461428572,0.049387662999999984,1.3359240434285715
Vellbergia,-0.298764409,1,0,0,0,238.6314147127127,238.07541404404404,0.5560006686686734,0.7703649333333333,0.6652844711111111,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515000000007,0.55548424,-0.067271449,-0.344019845,0.06164743
Velocipes,-0.298764409,1,0,0,0,218.40741696196196,217.76293181781782,0.6444851441441415,0.5296269377777778,0.5039396866666667,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Venaticosuchus,-0.298764409,0,0,1,0,233.2633552112112,232.75741466066066,0.5059405505505481,0.9955231022222223,0.9015519744444445,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Venetoraptor,-0.050003139,0,0,1,0,237.18788043443442,210.19822775775776,26.989652676676656,0.22576342444444442,1.0555499655555556,1.0375139480357143,0.4812095528571429,0.5398193663214287,1.0105283234642857,-0.6052392057500001,0.5945135042142857,-0.37141522314285724,0.8578746995,1.0375139480357143,0.4812095528571429,0.5398193663214287,1.0105283234642857,-0.6052392057500001,0.5945135042142857,-0.37141522314285724,0.8578746995
Vinitasaura,-0.298764409,0,1,0,0,234.0550838068068,233.17955195095095,0.8755318558558542,0.81018176,0.45174984666666673,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Vivaron,-0.298764409,0,1,0,0,222.0820152862863,212.1811435845846,9.900871701701703,0.35973920000000004,0.9621232166666667,1.193377754,0.47984326400000005,0.6662230520000001,1.1477513809999997,-0.6577311430000001,0.593073361,-0.392123629,0.8646805480000002,1.193377754,0.47984326400000005,0.6662230520000001,1.1477513809999997,-0.6577311430000001,0.593073361,-0.392123629,0.8646805480000002
Vjushkovisaurus,-0.155217631,1,0,0,0,245.89325224024026,241.96819316516516,3.9250590750750973,0.44501484444444445,0.8638703244444446,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215
Volcanosuchus,-0.298764409,0,0,1,0,231.69457928328328,231.23634888788789,0.4582303953953897,0.9618422600000001,0.9040505200000001,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Vonhuenia,-0.298764409,1,0,0,0,251.64744144044045,251.56403453253253,0.08340690790791427,5.72637945,4.528889364444445,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,-0.14224866413835552,-0.7983053593548773,0.35723741252785435,-0.33674892743131435,0.5020732893420252,-0.9183628383652864,-0.2727861493012586,-0.9771458274084558
Vritramimosaurus,-0.298764409,1,0,0,0,249.63452452252253,249.4645524104104,0.16997211211213425,3.1409083511111113,2.3101366311111113,-1.743744482,-0.676594417,0.269638942,-2.255303398,2.175326743,-0.431060027,-0.737230785,-0.208189018,-1.3249603829416987,-0.42290179329822347,-0.42087199312255946,-1.4061830909460074,1.0269295173337585,-0.32208661902394686,-0.3094587054503046,-0.25480631152022026
Vytshegdosuchus,-0.298764409,1,0,0,0,249.01559874074076,248.79683034334334,0.21876839739741172,2.642659218888889,2.147353407777778,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194
Waluchelys,-0.298764409,0,0,1,0,218.03107594794795,216.74564833133132,1.28542761661663,0.1677836911111111,0.4327943077777778,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Wannia,-0.298764409,0,1,0,0,221.42799482582583,211.45556118018018,9.972433645645651,0.4067384955555555,0.7132663655555554,1.193377754,0.47984326400000005,0.6662230520000001,1.1477513809999997,-0.6577311430000001,0.593073361,-0.392123629,0.8646805480000002,1.193377754,0.47984326400000005,0.6662230520000001,1.1477513809999997,-0.6577311430000001,0.593073361,-0.392123629,0.8646805480000002
Wapitisaurus,-0.298764409,1,0,0,0,249.71435252552553,249.5324442292292,0.18190829629631367,3.050247287777778,2.575192517777778,-1.743744482,-0.676594417,0.269638942,-2.255303398,2.175326743,-0.431060027,-0.737230785,-0.208189018,-1.4132193023600195,-0.4763676170548231,-0.2753465323481592,-1.5851355414455786,1.26895470030564,-0.34505280913222824,-0.3996118454173694,-0.24498169792683608
Weigeltisaurus,-0.149136959,1,0,0,0,262.1988262802803,254.2131912052052,7.985635075075095,0.31493343,1.2986861355555557,-1.2406020002222222,-0.1987634083333333,0.30732219222222223,-1.5914508846666664,1.600475661888889,-0.4290739113333333,0.6956989678888889,-0.7949675140000001,-1.2406020002222222,-0.1987634083333333,0.30732219222222223,-1.5914508846666664,1.600475661888889,-0.4290739113333333,0.6956989678888889,-0.7949675140000001
Whitakersaurus,-0.298764409,0,1,0,0,205.28661956756756,204.77673834134134,0.5098812262262129,0.8220201177777777,1.7219475955555557,0.932414708,1.167003166,0.905312061,0.558768521,0.004693377,1.556154685,0.380521132,1.689356665,0.932414708,1.167003166,0.905312061,0.558768521,0.004693377,1.556154685,0.380521132,1.689356665
Xenodiphyodon,-0.298764409,0,1,0,0,232.51588916716716,231.68184663063062,0.8340425365365434,0.8056728144444444,0.45159910666666664,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Xilousuchus,-0.298764409,1,0,0,0,246.99153580680678,246.77708246346344,0.21445334334333666,2.100475336666667,1.8717292355555555,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.6682892519999999,-0.025101058999999995,-1.503622264,-0.074726635,-0.7738057699999998,-0.15121171899999997,0.361305958,-0.3279041939999999
Xingxiulong,-0.298764409,1,0,0,0,200.6845058858859,200.24122361961963,0.4432822662662659,1.635471261111111,1.424226488888889,0.636282831,-0.125708183,0.935990845,0.23202465,0.315160617,-0.214917596,-0.605214952,-0.006092633,0.636282831,-0.125708183,0.935990845,0.23202465,0.315160617,-0.214917596,-0.605214952,-0.006092633
Yarasuchus,-0.298764409,0,0,1,0,246.22511293293292,243.2079079229229,3.0172050100100023,3.158944772222222,0.3737622577777778,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.04936521600000001,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.04936521600000001,-0.769319312,-0.227658904,-0.818914215
Yimenosaurus,-0.298764409,1,0,0,0,201.41512892092092,199.42306312712714,1.9920657937937847,2.680320753333333,1.4361476977777778,0.7103158002500001,0.19746965425,0.928321149,0.31371061775,0.237543807,0.22785047425000005,-0.358780931,0.4177696915,0.7103158002500001,0.19746965425,0.928321149,0.31371061775,0.237543807,0.22785047425000005,-0.358780931,0.4177696915
Youngetta,-0.298764409,1,0,0,0,249.57931332432432,249.3898474064064,0.18946591791791434,3.371331735555555,2.7784079944444446,-1.743744482,-0.676594417,0.269638942,-2.255303398,2.175326743,-0.431060027,-0.737230785,-0.208189018,-1.2473386834305384,-0.37587982505860396,-0.5488583050092287,-1.2487985066908316,0.8140739085115496,-0.3018883804861301,-0.23017108232245528,-0.26344683430460214
Youngina,-0.127877185,0,0,1,0,260.91384465865866,251.66085553653653,9.25298912212213,0.3358692844444444,1.625046131111111,-0.47510352166666664,-0.37391957266666664,0.7421002611666667,-0.9123122748333333,1.2339740251666667,-0.6939369183333333,0.5338330585000001,-1.0425803555,-0.47510352166666664,-0.37391957266666664,0.7421002611666667,-0.9123122748333333,1.2339740251666667,-0.6939369183333333,0.5338330585000001,-1.0425803555
Youngosuchus,-0.298764409,1,0,0,0,243.98124454654655,243.75387143143143,0.22737311511511393,1.8108135633333333,2.011159097777778,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.049365216,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.08415745799999999,-0.049365216,-0.769319312,-0.227658904,-0.818914215
Yunnanosaurus,-0.298764409,1,0,0,0,201.1780348028028,199.69660303403404,1.481431768768772,2.4486894822222225,1.4361476977777778,0.636282831,-0.125708183,0.935990845,0.23202465,0.315160617,-0.214917596,-0.605214952,-0.006092633,0.636282831,-0.125708183,0.935990845,0.23202465,0.315160617,-0.214917596,-0.605214952,-0.006092633
Zanclodon,0.430460951,1,0,0,0,243.00761808008008,200.6099650950951,42.39765298498497,0.3427930144444444,1.0463121188888889,0.8508963258723404,0.4493999573404255,0.5373664812978725,0.7727965026382978,-0.3932045915957449,0.5360346889574468,-0.2875326256595745,0.754023673212766,0.8508963258723404,0.4493999573404255,0.5373664812978725,0.7727965026382978,-0.3932045915957449,0.5360346889574468,-0.2875326256595745,0.754023673212766
