accepted_name;accepted_rank;early_interval;late_interval;max_ma;min_ma;time_bins;age;Rotated Longitude;Rotated latitude;group;niche_adequability
Cynodontia;order;Carnian;;237;228;Carnian;230;-49.47713;-10.01749;Cynodontia;0.653320014476776
Santacruzgnathus abdalai;species;Carnian;;237;228;Carnian;230;-49.47713;-10.01749;Cynodontia;0.653320014476776
Polonodon wozniekiensis;species;Carnian;;237;228;Carnian;230;33.3149;17.59705;Cynodontia;0.365283817052841
Exaeretodon argentinus;species;Carnian;;237;228;Carnian;230;-52.00118;-29.53159;Cynodontia;0.519993185997009
Exaeretodon argentinus;species;Carnian;;237;228;Carnian;230;-52.00118;-29.53159;Cynodontia;0.519993185997009
Prozostrodon brasiliensis;species;Carnian;;232;221.5;Carnian;230;-49.47713;-10.01749;Cynodontia;0.653320014476776
Siriusgnathus niemeyerorum;species;Carnian;;237;228;Carnian;230;-49.47713;-10.01749;Cynodontia;0.653320014476776
Probainognathia;clade;Carnian;;237;228;Carnian;230;-49.47713;-10.01749;Cynodontia;0.653320014476776
Prozostrodontia;clade;Carnian;;237;228;Carnian;230;-49.47713;-10.01749;Cynodontia;0.653320014476776
Pseudotherium argentinus;species;Carnian;;237;228;Carnian;230;-52.00118;-29.53159;Cynodontia;0.519993185997009
Exaeretodon riograndensis;species;Carnian;;237;228;Carnian;230;-49.47713;-10.01749;Cynodontia;0.653320014476776
Trucidocynodon;genus;Carnian;;237;228;Carnian;230;-49.47713;-10.01749;Cynodontia;0.653320014476776
Diegocanis elegans;species;Carnian;;237;228;Carnian;230;-52.00118;-29.53159;Cynodontia;0.519993185997009
Rewaconodon tikiensis;species;Carnian;;237;228;Carnian;230;-30.8144;64.76033;Cynodontia;0.507564961910248
Gomphodontosuchinae;subfamily;Carnian;;237;228;Carnian;230;-47.03927;20.0808;Cynodontia;0.521023273468018
Gomphodontosuchinae;subfamily;Carnian;;237;228;Carnian;230;-47.03927;20.0808;Cynodontia;0.521023273468018
Acratophorus argentinensis;species;Carnian;;237;228;Carnian;235;-56.92756;-28.05761;Dicynodontia;0.519800662994385
Acratophorus argentinensis;species;Carnian;;237;228;Carnian;235;-56.92756;-28.05761;Dicynodontia;0.519800662994385
Dicynodontia;order;Carnian;;237;228;Carnian;235;5.214221;-4.88825;Dicynodontia;0.64473682641983
Dicynodontia;order;Carnian;;237;228;Carnian;235;-61.60942;89.83336;Dicynodontia;0.522980153560638
Dicynodontia;order;Carnian;;237;228;Carnian;235;10.58739;-11.89087;Dicynodontia;0.477172821760178
Dicynodontia;order;Carnian;;237;228;Carnian;235;-47.03927;20.0808;Dicynodontia;0.521023273468018
Eubrachiosaurus browni;species;Carnian;;237;228;Carnian;235;9.714393;-44.58799;Dicynodontia;0.536649525165558
Ischigualastia;genus;Carnian;;237;228;Carnian;235;-52.00118;-29.53159;Dicynodontia;0.519993185997009
Ischigualastia jenseni;species;Carnian;;237;228;Carnian;235;-52.00118;-29.53159;Dicynodontia;0.519993185997009
Kannemeyeriiformes;clade;Carnian;;237;228;Carnian;235;9.714393;-44.58799;Dicynodontia;0.536649525165558
Kannemeyeriiformes;clade;Carnian;;237;228;Carnian;235;33.3149;17.59705;Dicynodontia;0.365283817052841
Kannemeyeriiformes;clade;Carnian;;237;228;Carnian;235;29.61478;13.97616;Dicynodontia;0.430737644433975
Moghreberia nmachouensis;species;Carnian;;237;228;Carnian;235;5.214221;-4.88825;Dicynodontia;0.64473682641983
Moghreberia nmachouensis;species;Carnian;;237;228;Carnian;235;5.214221;-4.88825;Dicynodontia;0.64473682641983
Moghreberia nmachouensis;species;Carnian;;237;228;Carnian;235;5.214221;-4.88825;Dicynodontia;0.64473682641983
Moghreberia nmachouensis;species;Carnian;;237;228;Carnian;235;5.214221;-4.88825;Dicynodontia;0.64473682641983
Placerias hesternus;species;Carnian;;237;228;Carnian;235;-0.5164049;-22.31045;Dicynodontia;0.540146470069885
Placerias hesternus;species;Carnian;;237;228;Carnian;235;-0.5164049;-22.31045;Dicynodontia;0.540146470069885
Woznikella triradiata;species;Carnian;;237;228;Carnian;235;33.3149;17.59705;Dicynodontia;0.365283817052841
Woznikella triradiata;species;Carnian;;237;228;Carnian;235;29.61478;13.97616;Dicynodontia;0.430737644433975
Acratophorus argentinensis;species;Ladinian;Carnian;242;228;Carnian;235;-56.92756;-28.05761;Dicynodontia;0.519800662994385
Therioherpeton cargnini;species;Carnian;Norian;237;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Adelobasileus cromptoni;species;Norian;;228;208.5;Norian;220;-1.470099;-41.46492;Cynodontia;0.398224323987961
Cynodontia;order;Norian;;228;208.5;Norian;220;-1.470099;-41.46492;Cynodontia;0.398224323987961
Tritheledontidae;family;Norian;;228;208.5;Norian;220;-1.470099;-41.46492;Cynodontia;0.398224323987961
Cynodontia;order;Norian;;228;208.5;Norian;220;30.98263;11.64743;Cynodontia;0.569508731365204
Plinthogomphodon herpetairus;species;Carnian;Norian;237;208.5;Norian;220;1.358284;-22.84285;Cynodontia;0.539134383201599
Cynodontia;order;Norian;;228;208.5;Norian;220;1.353064;-47.18007;Cynodontia;0.363121658563614
Cynodontia;order;Norian;;228;208.5;Norian;220;1.353064;-47.18007;Cynodontia;0.363121658563614
Rewaconodon tikiensis;species;Norian;;228;208.5;Norian;220;-1.470099;-41.46492;Cynodontia;0.398224323987961
Cynodontia;order;Norian;;228;208.5;Norian;220;-1.470099;-41.46492;Cynodontia;0.398224323987961
Traversodontidae;family;Norian;;228;208.5;Norian;220;1.353064;-47.18007;Cynodontia;0.363121658563614
Riograndia guaibensis;species;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Gomphodontosuchus;species;Carnian;Norian;237;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Dromatheriidae;family;Norian;;228;208.5;Norian;220;-1.470099;-41.46492;Cynodontia;0.398224323987961
Cynodontia;order;Norian;;228;208.5;Norian;220;-1.470099;-41.46492;Cynodontia;0.398224323987961
Tritheledontidae;family;Norian;;228;208.5;Norian;220;-1.470099;-41.46492;Cynodontia;0.398224323987961
Gomphodontosuchus brasiliensis;species;Carnian;Norian;237;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Brasilitherium riograndensis;species;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Ameghinichnus;ichnogenus;Norian;;228;208.5;Norian;220;1.357201;-44.28899;Cynodontia;0.383219510316849
Pseudotriconodon chatterjeei;species;Norian;;228;208.5;Norian;220;1.357201;-44.28899;Cynodontia;0.383219510316849
Redondagnathus hunti;species;Norian;;228;208.5;Norian;220;1.357201;-44.28899;Cynodontia;0.383219510316849
Cynodontia;order;Norian;;228;208.5;Norian;220;1.353064;-47.18007;Cynodontia;0.363121658563614
Trucidocynodon riograndensis;species;Carnian;Norian;237;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Exaeretodon statisticae;species;Carnian;Norian;237;208.5;Norian;220;-25.48265;56.85244;Cynodontia;0.395449995994568
Prozostrodon brasiliensis;species;Carnian;Norian;237;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Microconodon tenuirostris;species;Norian;;228;208.5;Norian;220;1.358284;-22.84285;Cynodontia;0.539134383201599
Dromatherium sylvestre;species;Norian;;228;208.5;Norian;220;1.358284;-22.84285;Cynodontia;0.539134383201599
Boreogomphodon;species;Norian;;228;208.5;Norian;220;1.358284;-22.84285;Cynodontia;0.539134383201599
Microconodon;genus;Norian;;228;208.5;Norian;220;1.358284;-22.84285;Cynodontia;0.539134383201599
Chaliminia musteloides;species;Norian;;228;208.5;Norian;220;-50.49719;-22.42013;Cynodontia;0.397646844387054
Brasilodon quadrangularis;species;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Brasilitherium riograndensis;species;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Riograndia guaibensis;species;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Irajatherium hernandezi;species;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Riograndia guaibensis;species;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Brasilodontidae;family;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Chaliminia musteloides;species;Norian;;228;208.5;Norian;220;-50.49719;-22.42013;Cynodontia;0.397646844387054
Cynodontia;order;Norian;;228;208.5;Norian;220;-50.49719;-22.42013;Cynodontia;0.397646844387054
Riograndia guaibensis;species;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Brasilitherium riograndensis;species;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Irajatherium hernandezi;species;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Minicynodon maieri;species;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Exaeretodon riograndensis;species;Carnian;Norian;237;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Cynodontia;order;Norian;;228;208.5;Norian;220;1.358284;-22.84285;Cynodontia;0.539134383201599
Deccanodon maleriensis;species;Carnian;Norian;237;208.5;Norian;220;-25.48265;56.85244;Cynodontia;0.395449995994568
Cynodontia;order;Carnian;Norian;237;208.5;Norian;220;-25.48265;56.85244;Cynodontia;0.395449995994568
Exaeretodon riograndensis;species;Carnian;Norian;237;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Charruodon tetracuspidatus;species;Carnian;Norian;237;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Botucaraitherium belarminoi;species;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Tritheledontidae;family;Norian;;228;208.5;Norian;220;-52.85442;-21.07667;Cynodontia;0.400978267192841
Tritheledontidae;family;Norian;;228;208.5;Norian;220;-52.85442;-21.07667;Cynodontia;0.400978267192841
Tritheledontidae;family;Norian;;228;208.5;Norian;220;-52.85442;-21.07667;Cynodontia;0.400978267192841
Mammalia;order;Norian;;228;208.5;Norian;220;3.84681;-47.00315;Cynodontia;0.362790018320084
Mammalia;order;Norian;;228;208.5;Norian;220;3.84681;-47.00315;Cynodontia;0.362790018320084
Alemoatherium huebneri;species;Carnian;Norian;237;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Andescynodon mendozensis;species;Carnian;Norian;237;208.5;Norian;220;-52.85442;-21.07667;Cynodontia;0.400978267192841
Chiniquodon theotonicus;species;Carnian;Norian;237;208.5;Norian;220;-50.49719;-22.42013;Cynodontia;0.397646844387054
Mammalia;order;Norian;;228;208.5;Norian;220;3.84681;-47.00315;Cynodontia;0.362790018320084
Siriusgnathus niemeyerorum;species;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Siriusgnathus niemeyerorum;species;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Kataigidodon venetus;species;Norian;;228;208.5;Norian;220;1.353064;-47.18007;Cynodontia;0.363121658563614
Brasilodontidae;family;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Cynodontia;0.802403628826141
Tessellatia bonapartei;species;Norian;;228;208.5;Norian;220;-50.49719;-22.42013;Cynodontia;0.397646844387054
Mammalia;order;Alaunian;;215.56;212;Norian;215;40.08932;-9.335428;Cynodontia;0.599487245082855
Pseudotriconodon wildi;species;Alaunian;;215.56;212;Norian;215;32.59323;9.333949;Cynodontia;0.526064038276672
Gaumia incisa;species;Alaunian;;215.56;212;Norian;215;32.59323;9.333949;Cynodontia;0.526064038276672
Traversodontidae;family;Alaunian;;215.56;212;Norian;215;32.59323;9.333949;Cynodontia;0.526064038276672
Morganucodontidae;family;Alaunian;;215.56;212;Norian;215;32.59323;9.333949;Cynodontia;0.526064038276672
Tritylodontidae;family;Lacian;Sevatian;221.5;205.6;Norian;215;3.836582;-43.96822;Cynodontia;0.37982839345932
Cynodontia;order;Norian;Rhaetian;228;201.3;Norian;215;6.315843;-43.64558;Cynodontia;0.397898375988007
Scalenodontoides macrodontes;species;Norian;Rhaetian;228;201.3;Norian;215;-56.03159;14.44876;Cynodontia;0.426294922828674
Scalenodontoides macrodontes;species;Norian;Rhaetian;228;201.3;Norian;215;-58.49331;13.64241;Cynodontia;0.434449046850204
Scalenodontoides macrodontes;species;Norian;Rhaetian;228;201.3;Norian;215;-56.03159;14.44876;Cynodontia;0.426294922828674
Tritylodon;genus;Norian;Rhaetian;228;201.3;Norian;215;-56.03159;14.44876;Cynodontia;0.426294922828674
Thomasia woutersi;species;Norian;Rhaetian;228;201.3;Norian;215;32.59323;9.333949;Cynodontia;0.526064038276672
Dicynodontia;order;Norian;;228;208.5;Norian;220;-1.470099;-41.46492;Dicynodontia;0.398224323987961
Dicynodontia;order;Norian;;228;208.5;Norian;220;1.353064;-47.18007;Dicynodontia;0.363121658563614
Dicynodontia;order;Late Triassic;;237;201.3;Norian;220;38.38995;14.69552;Dicynodontia;0.646204590797424
Dicynodontia;order;Norian;;228;208.5;Norian;220;-1.470099;-41.46492;Dicynodontia;0.398224323987961
Dicynodontia;order;Norian;;228;208.5;Norian;220;-1.470099;-41.46492;Dicynodontia;0.398224323987961
Jachaleria candelariensis;species;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Dicynodontia;0.802403628826141
Jachaleria candelariensis;species;Norian;;228;208.5;Norian;220;-46.11636;-4.655421;Dicynodontia;0.802403628826141
Jachaleria colorata;species;Norian;;228;208.5;Norian;220;-50.49719;-22.42013;Dicynodontia;0.397646844387054
Kannemeyeriidae;family;Norian;;228;208.5;Norian;220;1.357201;-44.28899;Dicynodontia;0.383219510316849
Placerias;genus;Norian;;228;208.5;Norian;220;1.353064;-47.18007;Dicynodontia;0.363121658563614
Placerias;genus;Norian;;228;208.5;Norian;220;1.353064;-47.18007;Dicynodontia;0.363121658563614
Placerias;genus;Norian;;228;208.5;Norian;220;1.353064;-47.18007;Dicynodontia;0.363121658563614
Placerias;genus;Norian;;228;208.5;Norian;220;1.353064;-47.18007;Dicynodontia;0.363121658563614
Placerias;genus;Norian;;228;208.5;Norian;220;1.353064;-47.18007;Dicynodontia;0.363121658563614
Placerias;genus;Norian;;228;208.5;Norian;220;1.353064;-47.18007;Dicynodontia;0.363121658563614
Placerias hesternus;species;Norian;;228;208.5;Norian;220;1.353064;-47.18007;Dicynodontia;0.363121658563614
Placerias hesternus;species;Norian;;228;208.5;Norian;220;1.353064;-47.18007;Dicynodontia;0.363121658563614
Placerias hesternus;species;Norian;;228;208.5;Norian;220;1.625439;-50.24064;Dicynodontia;0.348765462636948
Placerias hesternus;species;Norian;;228;208.5;Norian;220;1.625439;-50.24064;Dicynodontia;0.348765462636948
Placerias hesternus;species;Norian;;228;208.5;Norian;220;1.625439;-50.24064;Dicynodontia;0.348765462636948
Stahleckeriidae;family;Norian;;228;208.5;Norian;220;1.357201;-44.28899;Dicynodontia;0.383219510316849
Dicynodontia;order;Carnian;Norian;237;208.5;Norian;220;1.358284;-22.84285;Dicynodontia;0.539134383201599
Dicynodontia;order;Carnian;Rhaetian;237;201.3;Norian;220;8.744345;-5.956355;Dicynodontia;0.692114174365997
Moghreberia nmachouensis;species;Carnian;Rhaetian;237;201.3;Norian;220;8.744345;-5.956355;Dicynodontia;0.692114174365997
Moghreberia nmachouensis;species;Carnian;Rhaetian;237;201.3;Norian;220;8.744345;-5.956355;Dicynodontia;0.692114174365997
Dicynodontia;order;Norian;Rhaetian;228;201.3;Norian;215;44.92431;16.80582;Dicynodontia;0.695214509963989
Lisowicia bojani;species;Norian;Rhaetian;228;201.3;Norian;215;44.92431;16.80582;Dicynodontia;0.695214509963989
Pentasaurus goggai;species;Norian;Rhaetian;228;201.3;Norian;215;-48.88284;14.04079;Dicynodontia;0.547951102256775
