id,occurrence_no,occurrence_no_AF,Rotated latitude,genus,age_max,age_min,Epoch,range,cc,state,county,formation,zone,collection_name,collection_aka,locality
728,1406956,1406956,-1.470099,Coahomasuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Howard,Dockum,Otischalkian,Otis Chalk 6,,Texas
729,1408749,1408749,30.98263,Deltadectes,227,208.5,Late Triassic,"(227.0, 208.5)",CH,Schaffhausen,Schaffhausen,Klettgau,,"Schwärzebuck, Hallau layers d & e",,Schaffhausen
730,1408750,1408750,30.98263,Diphydontosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",CH,Schaffhausen,Schaffhausen,Klettgau,,"Schwärzebuck, Hallau layers d & e",,Schaffhausen
731,1415672,1415672,1.353064,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Arizona,Chinle,,Rap Hill (PFV 216),RAP Hill,Arizona
732,1417820,1417820,3.836582,Drepanosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Hayden Quarry, Ghost Ranch (site 3)",,New Mexico
733,1417821,1417821,-1.470099,Dromomeron,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Miller's Ranch Quarry,"Post Quarry, Dockum Group, ETE Locality 1583, MOTT VPL 3624",Texas
734,1417822,1417822,1.019337,Dromomeron,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Randall,Tecovas,,Lower Sunday Canyon,SMU Loc. 123,Texas
735,1417823,1417823,1.019337,Dromomeron,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Randall,Tecovas,,Lower Sunday Canyon,SMU Loc. 123,Texas
736,1417826,1417826,-1.470099,Dromomeron,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Headquarters South,MOTT 3898,Texas
737,1417827,1417827,-1.470099,Dromomeron,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Headquarters South,MOTT 3898,Texas
738,1418638,1418638,1.357201,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Guadaloupe,Bull Canyon,,Santa Rosa area,,New Mexico
739,1418639,1418639,-1.470099,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,TTU VPL 3870,Patricia Site,Texas
740,1418643,1418643,-1.470099,Postosuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,TTU VPL 3870,Patricia Site,Texas
741,1418644,1418644,-1.470099,Shuvosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,TTU VPL 3870,Patricia Site,Texas
742,1418646,1418646,1.357201,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Quay County,Bull Canyon,,"NMMNH Loc. 55, Barranca badlands",,New Mexico
743,1418647,1418647,1.357201,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Quay,Bull Canyon,,"UCM Loc. 82021, Revuelto Creek Local Fauna",,New Mexico
744,1419050,1419050,-1.470099,Lepidus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Howard,,,Dockum Site 7 General (TMM -41936),HO-7-1-41,Texas
745,1419097,1419097,1.353064,Palacrodon,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Placerias Quarry, UCMP A269",,Arizona
746,1419098,1419098,1.353064,Palacrodon,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Billings Gap area, PFV 396",,Arizona
747,1419529,1419529,-1.470099,Spinosuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"Walker's Tank, TMM 41966","Trilophosaurus holotype, Red Tank, Walkers Tank",Texas
748,1419785,1419785,20.34746,Sclerostropheus,227,208.5,Late Triassic,"(227.0, 208.5)",IT,Bergamo,Bergamo,Riva di Solto,,"Canto Alto, Val Brembana",,Bergamo
749,1421955,1421955,-52.85442,Ingentia,227,208.5,Late Triassic,"(227.0, 208.5)",AR,San Juan,Caucete Department,Quebrada del Barro,,"Balde de Leyes (Norian, Quebrada del Barro)",,San Juan
750,1423604,1423604,-46.11636,Macrocollum,227,208.5,Late Triassic,"(227.0, 208.5)",BR,Rio Grande do Sul,Rio Grande do Sul,Caturrita,Riograndia,Wachholz site,,Rio Grande do Sul
751,1435841,1435841,-50.49719,Coloradisuchus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,La Rioja,Los Colorados,,5 km west of La Esquina,,La Rioja
752,1439335,1439335,-1.470099,Soumyasaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Miller's Ranch Quarry,"Post Quarry, Dockum Group, ETE Locality 1583, MOTT VPL 3624",Texas
753,1456627,1456627,30.98263,Notatesseraeraptor,227,208.5,Late Triassic,"(227.0, 208.5)",CH,Aargau,Aargau,Klettgau,,"""Gruhalde"" clay quarry, Frick (upper saurian level)","Clay pit Gruhalde of the Tonwerke Keller AG, Frick",Aargau
754,1456852,1456852,-46.11636,Nhandumirim,227,208.5,Late Triassic,"(227.0, 208.5)",BR,Rio Grande do Sul,Rio Grande do Sul,Caturrita,,Wald Sanga (upper),"Huene Sanga 1, Waldsanga",Rio Grande do Sul
755,1472197,1472197,1.353064,Revueltosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Placerias Quarry, UCMP A269",,Arizona
756,1487831,1487831,1.353064,Ancistronychus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Arizona,Chinle,Adamanian,"Kaye Quarry PFV 410, UWBM C2226",,Arizona
757,1499983,1499983,-46.11636,Lanceirosphenodon,227,208.5,Late Triassic,"(227.0, 208.5)",BR,Rio Grande do Sul,Faxinal do Soturno County,Caturrita,Ictidosauria,"Faxinal do Soturno, Linha São Luiz",,Rio Grande do Sul
758,1514433,1514433,30.98263,Schleitheimia,227,208.5,Late Triassic,"(227.0, 208.5)",CH,Schaffhausen,Schaffhausen,Klettgau,,"Santierge, Schleitheim",Schleitheim-Santierge,Schaffhausen
759,1545883,1545883,1.353064,Trilophosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Bowman Locality, PFV 89","PEFO 85165, UCMP V84244, MNA 302/23",Arizona
760,1546409,1546409,1.353064,Acaenasuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Arizona,Chinle,,Thunderstorm Ridge (PFV 456),PEFO,Arizona
761,1546421,1546421,1.353064,Skybalonyx,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Arizona,Chinle,,Thunderstorm Ridge (PFV 456),PEFO,Arizona
762,1546483,1546483,1.353064,Acaenasuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Billings Gap area, PFV 396",,Arizona
763,1546783,1546783,1.353064,Typothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,Rabbit Foot Hills (PFV 302),,Arizona
764,1546807,1546807,-1.470099,Malerisaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Boren Quarry (MOTT VPL 3869),Neyland Quarry,Texas
765,1546809,1546809,-1.470099,Trilophosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Boren Quarry (MOTT VPL 3869),Neyland Quarry,Texas
766,1546810,1546810,-1.470099,Trilophosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Boren Quarry (MOTT VPL 3869),Neyland Quarry,Texas
767,1546811,1546811,-1.470099,Trilophosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Boren Quarry (MOTT VPL 3869),Neyland Quarry,Texas
768,1546812,1546812,-1.470099,Parasuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Boren Quarry (MOTT VPL 3869),Neyland Quarry,Texas
769,1546814,1546814,-1.470099,Stagonolepis,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Boren Quarry (MOTT VPL 3869),Neyland Quarry,Texas
770,1546818,1546818,-1.470099,Revueltosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Boren Quarry (MOTT VPL 3869),Neyland Quarry,Texas
771,1546822,1546822,-1.470099,Dromomeron,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Boren Quarry (MOTT VPL 3869),Neyland Quarry,Texas
772,1546823,1546823,-1.470099,Doswellia,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Boren Quarry (MOTT VPL 3869),Neyland Quarry,Texas
773,1546824,1546824,-1.470099,Parasuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Boren Quarry (MOTT VPL 3869),Neyland Quarry,Texas
774,1546825,1546825,-1.470099,Wannia,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Boren Quarry (MOTT VPL 3869),Neyland Quarry,Texas
775,1546911,1546911,-1.470099,Typothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Texas,Cooper Canyon,,Red Mud Metoposaur (MOTT 3903),,Texas
776,1546915,1546915,-1.470099,Typothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Headquarters Site (MOTT 3892),,Texas
777,1546918,1546918,-1.470099,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Headquarters Site (MOTT 3892),,Texas
778,1546937,1546937,-1.470099,Scutarx,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Headquarters NW (MOTT 3899),,Texas
779,1546940,1546940,-1.470099,Malerisaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Headquarters N (MOTT 3900),,Texas
780,1546943,1546943,-1.470099,Rioarribasuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,"Double U Ranch, SE of Post",,Texas
781,1546947,1546947,-1.470099,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,TTU VPL 3870,Patricia Site,Texas
782,1546948,1546948,-1.470099,Typothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,TTU VPL 3870,Patricia Site,Texas
783,1546951,1546951,-1.470099,Typothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Rocker A Oil Field (MOTT 3614),,Texas
784,1546968,1546968,-1.470099,Wannia,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,,,Lake Alan Henry-Cedar Hill (MOTT 3890),,Texas
785,1549937,1549937,-25.48265,Kranosaura,227,208.5,Late Triassic,"(227.0, 208.5)",IN,,,Maleri,,Kranosaura type locality,,Andhra Pradesh
786,1554599,1554599,38.38995,Kocurypelta,227,208.5,Late Triassic,"(227.0, 208.5)",PL,Opole,Opole,Lissauer Breccia,,Kocury,Fösterei Kotzuren,Opole
787,1554602,1554602,38.38995,Proterochersis,227,208.5,Late Triassic,"(227.0, 208.5)",PL,Opole,Opole,Lissauer Breccia,,Kocury,Fösterei Kotzuren,Opole
788,1555177,1555177,-50.49719,Powellvenator,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,La Rioja,Los Colorados,Coloradian,Quebrada de los Jachaleros,,La Rioja
789,1558115,1558115,3.837634,Grallator,227,208.5,Late Triassic,"(227.0, 208.5)",US,North Carolina,Rockingham,Cow Branch,,Solite Corporation Quarry (YPM coll),"Virginia Solite Quarry, CB1, Leaksville Junction",North Carolina
790,1559619,1559619,30.98263,Clevosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",CH,Aargau,Aargau,Klettgau,,"""Gruhalde"" clay quarry, Frick (upper saurian level)","Clay pit Gruhalde of the Tonwerke Keller AG, Frick",Aargau
791,1565715,1565715,1.353064,Syntomiprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Placerias Quarry, UCMP A269",,Arizona
792,1574196,1574196,1.357201,Nicrosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Quay,Bull Canyon,,"NMMNH Loc. 001, Revuelto Creek",,New Mexico
793,1578530,1578530,-46.11636,Guaibasaurus,227,208.5,Late Triassic,"(227.0, 208.5)",BR,Rio Grande do Sul,Rio Grande do Sul,Caturrita,Riograndia,"Botucarai Hill, BR-287 road","Candelária, Botucaraí Hill, Sesmaria do Pinhal",Rio Grande do Sul
794,1578530,1578530,-46.11636,Guaibasaurus,227,208.5,Late Triassic,"(227.0, 208.5)",BR,Rio Grande do Sul,Rio Grande do Sul,Caturrita,Riograndia,"Botucarai Hill, BR-287 road","Candelária, Botucaraí Hill, Sesmaria do Pinhal",Rio Grande do Sul
795,1578928,1578928,1.353064,Hesperosuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Giving Site, PFV 231",PEFO,Arizona
796,1579639,1579639,3.836582,Typothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Hayden Quarry, Ghost Ranch (site 1)",,New Mexico
797,1579641,1579641,3.836582,Chindesaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Hayden Quarry, Ghost Ranch (site 1)",,New Mexico
798,1580066,1580066,1.357201,Revueltosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Quay,Bull Canyon,,NMMNH L-526 [PROXY],PLS 90-002,New Mexico
799,1580212,1580212,-1.470099,Calyptosuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Miller's Ranch Quarry,"Post Quarry, Dockum Group, ETE Locality 1583, MOTT VPL 3624",Texas
800,1581446,1581446,1.353064,Doswellia,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"near Billings Gap, PFV 445",The Doswellia Quarry,Arizona
801,1581447,1581447,1.353064,Desmatosuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"near Billings Gap, PFV 445",The Doswellia Quarry,Arizona
802,1581449,1581449,1.353064,Acaenasuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"near Billings Gap, PFV 445",The Doswellia Quarry,Arizona
803,1581453,1581453,1.353064,Crosbysaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"near Billings Gap, PFV 445",The Doswellia Quarry,Arizona
804,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
805,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
806,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
807,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
808,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
809,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
810,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
811,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
812,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
813,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
814,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
815,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
816,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
817,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
818,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
819,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
820,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
821,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
822,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
823,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
824,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
825,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
826,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
827,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
828,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
829,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
830,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
831,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
832,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
833,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
834,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
835,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
836,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
837,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
838,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
839,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
840,1586159,1586159,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
841,1586160,1586160,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Württemberg,Freiburg,Löwenstein,,Trossingen - Obere Mühle (lower),"ETE Locality 1558, Plateosaurus bonebed",Baden-Württemberg
842,1589317,1589317,1.357201,Paratypothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Petrified Forest,,"Coyote Amphitheater, NMMNH L-911",,New Mexico
843,1593261,1593261,-46.11636,Maehary,227,208.5,Late Triassic,"(227.0, 208.5)",BR,Rio Grande do Sul,Faxinal do Soturno County,Caturrita,Ictidosauria,"Faxinal do Soturno, Linha São Luiz",,Rio Grande do Sul
