id,occurrence_no,occurrence_no_AF,Rotated latitude,genus,age_max,age_min,Epoch,range,cc,state,county,formation,zone,collection_name,collection_aka
4051,N275,N275,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito,Santa Maria,Hyperodapedon,MCT,
4052,N276,N276,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito,Santa Maria,Hyperodapedon,MCT,
4053,N277,N277,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito,Santa Maria,Hyperodapedon,MCT,
4054,N278,N278,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,-,Santa Maria,Hyperodapedon,UFSM,
4055,N279,N279,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,-,Santa Maria,Hyperodapedon,UFSM,
4056,N280,N280,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Ribeirão,Santa Maria,Hyperodapedon,UFSM,
4057,N281,N281,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Buriol,Santa Maria,Hyperodapedon,CAPPA/UFSM,
4058,N282,N282,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Buriol,Santa Maria,Hyperodapedon,CAPPA/UFSM,
4059,N283,N283,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Buriol,Santa Maria,Hyperodapedon,CAPPA/UFSM,
4060,N284,N284,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Buriol,Santa Maria,Hyperodapedon,CAPPA/UFSM,
4061,N285,N285,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Vila Kennedy,Santa Maria,Hyperodapedon,MCP-PUCRS-,
4062,N286,N286,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,-,Santa Maria,Hyperodapedon,MCP-PUCRS-,
4063,N287,N287,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Rio Campinas,Santa Maria,Hyperodapedon,MCP-PUCRS-,
4064,N288,N288,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Vila Kennedy,Santa Maria,Hyperodapedon,MCP-PUCRS-,
4065,N289,N289,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Vila Kennedy,Santa Maria,Hyperodapedon,MCP-PUCRS-,
4066,N290,N290,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito,Santa Maria,Hyperodapedon,MCP-PUCRS-,
4067,N291,N291,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito,Santa Maria,Hyperodapedon,MCP-PUCRS-,
4068,N292,N292,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Arroio do Só,Santa Maria,Hyperodapedon,MCP-PUCRS-,
4069,N293,N293,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito,Santa Maria,Hyperodapedon,MCP-PUCRS-,
4070,N294,N294,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Arroio do Só,Santa Maria,Hyperodapedon,MCP-PUCRS-,
4071,N295,N295,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,-,Santa Maria,Hyperodapedon,MCP-PUCRS-,
4072,N296,N296,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Vila Kennedy,Santa Maria,Hyperodapedon,MCP-PUCRS-,
4073,N297,N297,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Vila Kennedy,Santa Maria,Hyperodapedon,MCP-PUCRS-,
4074,N298,N298,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,-,Santa Maria,Hyperodapedon,MCZ,
4075,N299,N299,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,-,Santa Maria,Hyperodapedon,MCZ,
4076,N300,N300,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,-,Santa Maria,Hyperodapedon,MCZ,
4077,N301,N301,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Sao Jose?,Santa Maria,Hyperodapedon,MCZ,
4078,N302,N302,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Sao Jose? (embaixo do cemitério coletado por Price),Santa Maria,Hyperodapedon,MCZ,
4079,N303,N303,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito,Santa Maria,Hyperodapedon,MCZ,
4080,N304,N304,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito?,Santa Maria,Hyperodapedon,MCZ,
4081,N305,N305,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Vale do Sol,Santa Maria,Hyperodapedon,MMACR,
4082,N306,N306,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,-,Santa Maria,Hyperodapedon,MMACR,
4083,N307,N307,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,-,Santa Maria,Hyperodapedon,MPDC,
4084,N308,N308,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito,Santa Maria,Hyperodapedon,UFSM,
4085,N309,N309,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito,Santa Maria,Hyperodapedon,MVP.,
4086,N310,N310,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito,Santa Maria,Hyperodapedon,MVP.,
4087,N311,N311,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito,Santa Maria,Hyperodapedon,MVP.,
4088,N312,N312,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito,Santa Maria,Hyperodapedon,UFSM,
4089,N313,N313,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito,Santa Maria,Hyperodapedon,UFSM,
4090,N314,N314,-46.11636,Hyperodapedon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito,Santa Maria,Hyperodapedon,UFSM,
4091,N315,N315,-52.85442,Ingentia,227,208.5,Late Triassic,"(227.0, 208.5)",AR,San Juan,-,Quebrada Del Barro,-,PVSJ,
4092,N318,N318,-46.11636,Ixalerpeton,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Buriol,Santa Maria,Hyperodapedon,ULBRA,
4093,N327,N327,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4094,N328,N328,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4095,N329,N329,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4096,N330,N330,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4097,N331,N331,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4098,N332,N332,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4099,N333,N333,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4100,N334,N334,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4101,N335,N335,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4102,N336,N336,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4103,N337,N337,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4104,N338,N338,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4105,N339,N339,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4106,N340,N340,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4107,N341,N341,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4108,N342,N342,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4109,N343,N343,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4110,N344,N344,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Los Colorados. La Esquina,Los Colorados,-,PVL,
4111,N345,N345,-52.85442,Leyesaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,San Juan,2 meters below the contact with the Cretaceous unit. Marayes-El Carrizal Basin,Quebrada Del Barro,-,PVSJ,
4112,N350,N350,-46.11636,Macrocollum,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Agudo,Caturrita,Riograndia,CAPPA/UFSM,
4113,N351,N351,-46.11636,Maehary,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Linha São Luiz,Caturrita,Riograndia,CAPPA/UFSM,
4114,N362,N362,-46.11636,Microsphenodon,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Linha São Luiz,Caturrita,Riograndia,UFRGS-PV-,
4115,N363,N363,-46.11636,new Neotheropoda,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Candelária,Caturrita,Riograndia,MMACR,
4116,N364,N364,-46.11636,new Rhynchocephalia,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,BR-153,Santa Maria,Hyperodapedon,MMACR-PV-,
4117,N365,N365,-46.11636,Nhandumirim,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito,Santa Maria,Hyperodapedon,LPRP/USP,
4118,N366,N366,-46.11636,Pampadromaeus,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Várzea do Agudo,Santa Maria,Exaeretodon,CAPPA/UFSM,
4119,N482,N482,-46.11636,Saturnalia,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Cerrito,Santa Maria,Hyperodapedon,MCP-PUCRS-,
4120,N503,N503,-46.11636,Stenoscelida,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Várzea do Agudo,Santa Maria,Exaeretodon,CAPPA/UFSM,
4121,N507,N507,-46.11636,Teyumbaita,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,-,Santa Maria,Exaeretodon,MCP-PUCRS-,
4122,N508,N508,-46.11636,Teyumbaita,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,-,Santa Maria,Exaeretodon,CAPPA/UFSM,
4123,N511,N511,-46.11636,Unaysaurus,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Água Negra,Caturrita,Riograndia,UFSM,
4124,N512,N512,-46.11636,Venetoraptor,227,208.5,Upper Triassic,"(227.0, 208.5)",BR,RS,Buriol,Santa Maria,Hyperodapedon,CAPPA/UFSM ,
4125,N525,N525,-52.85442,Pachagnathus,227,208.5,Upper Triassic,"(227.0, 208.5)",AR,San Juan,-,Los Colorados,Los Colorados,PVSJ,
4126,N534,N534,1.353064,Puercosuchus,227,208.5,Upper Triassic,"(227.0, 208.5)",USA,Arizona,-,Chinle,-,PEFO,
4127,N543,N543,13.4263,Jupijkam,227,208.5,Upper Triassic,"(227.0, 208.5)",CAN,Nova Scotia,Bay of Fundy region,Blomidon,-,YPM VPPU,
4128,832057,832057,1.357201,Typothorax,227,213.2,Late Triassic,"(227.0, 213.2)",US,New Mexico,Quay,Bull Canyon,,NMMNH L-501,
4129,N537,N537,2.461234,Sumidadectes,283.5,274.4,Cisuralian,"(283.5, 274.4)",USA,Texas,Foard,Choza,-,FMNH UR,
4130,221283,221283,1.059264,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,West Coffee Creek,"ETE Locality 1591, Reptile B, West Coffee Creek, "
4131,221283,221283,1.059264,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,West Coffee Creek,"ETE Locality 1591, Reptile B, West Coffee Creek, "
4132,290383,290383,0.2572943,Captorhinoides,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Knox,Vale,,Locality KF (Middle Vale Formation),"three-channel hill, ""fish quarry"""
4133,296008,296008,1.059264,Labidosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor/Wilbarger,Waggoner Ranch,,"Whiskey Creek, 30 (Waggoner Ranch Formation)","Locality 30 (Romer 1928), faunal Zone 3, Upper Wichita Group, Texas red-beds, redbeds"
4134,296038,296038,1.059264,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor/Willbarger,Arroyo,,"Coffee Creek, 34 (Arroyo Formation)","Locality 34 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds; Locality VIIa (Romer & Price 1940); ""Labidosaurus pocket""; Coffee Creek Bonebed; West Coffee Creek; Middle Coffee Creek; East Coffee Creek"
4135,296039,296039,1.059264,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor/Willbarger,Arroyo,,"Coffee Creek, 34 (Arroyo Formation)","Locality 34 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds; Locality VIIa (Romer & Price 1940); ""Labidosaurus pocket""; Coffee Creek Bonebed; West Coffee Creek; Middle Coffee Creek; East Coffee Creek"
4136,296040,296040,1.059264,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor/Willbarger,Arroyo,,"Coffee Creek, 34 (Arroyo Formation)","Locality 34 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds; Locality VIIa (Romer & Price 1940); ""Labidosaurus pocket""; Coffee Creek Bonebed; West Coffee Creek; Middle Coffee Creek; East Coffee Creek"
4137,296041,296041,1.059264,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor/Willbarger,Arroyo,,"Coffee Creek, 34 (Arroyo Formation)","Locality 34 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds; Locality VIIa (Romer & Price 1940); ""Labidosaurus pocket""; Coffee Creek Bonebed; West Coffee Creek; Middle Coffee Creek; East Coffee Creek"
4138,296041,296041,1.059264,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor/Willbarger,Arroyo,,"Coffee Creek, 34 (Arroyo Formation)","Locality 34 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds; Locality VIIa (Romer & Price 1940); ""Labidosaurus pocket""; Coffee Creek Bonebed; West Coffee Creek; Middle Coffee Creek; East Coffee Creek"
4139,296042,296042,1.059264,Labidosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor/Willbarger,Arroyo,,"Coffee Creek, 34 (Arroyo Formation)","Locality 34 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds; Locality VIIa (Romer & Price 1940); ""Labidosaurus pocket""; Coffee Creek Bonebed; West Coffee Creek; Middle Coffee Creek; East Coffee Creek"
4140,296043,296043,1.059264,Labidosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor/Willbarger,Arroyo,,"Coffee Creek, 34 (Arroyo Formation)","Locality 34 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds; Locality VIIa (Romer & Price 1940); ""Labidosaurus pocket""; Coffee Creek Bonebed; West Coffee Creek; Middle Coffee Creek; East Coffee Creek"
4141,296060,296060,1.059264,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Indian Creek, 35 (Arroyo Formation)","Locality 35 (Romer 1928), Cacops bone bed, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4142,296063,296063,1.059264,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Indian Creek, 35 (Arroyo Formation)","Locality 35 (Romer 1928), Cacops bone bed, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4143,296064,296064,1.059264,Labidosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Indian Creek, 35 (Arroyo Formation)","Locality 35 (Romer 1928), Cacops bone bed, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4144,296073,296073,1.059264,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Pony Creek, 36 (Arroyo Formation)","Locality 36 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4145,296074,296074,1.059264,Labidosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Pony Creek, 36 (Arroyo Formation)","Locality 36 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4146,296099,296099,-1.18553,Bolosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Craddock Bonebed, Brush Creek, 38 (Arroyo Formation)","Locality 38 (Romer 1928), Craddock's ranch, Craddock bone bed, Brushy Creek, Bushy Creek, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4147,296100,296100,-1.18553,Araeoscelis,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Craddock Bonebed, Brush Creek, 38 (Arroyo Formation)","Locality 38 (Romer 1928), Craddock's ranch, Craddock bone bed, Brushy Creek, Bushy Creek, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4148,296100,296100,-1.18553,Araeoscelis,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Craddock Bonebed, Brush Creek, 38 (Arroyo Formation)","Locality 38 (Romer 1928), Craddock's ranch, Craddock bone bed, Brushy Creek, Bushy Creek, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4149,296100,296100,-1.18553,Araeoscelis,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Craddock Bonebed, Brush Creek, 38 (Arroyo Formation)","Locality 38 (Romer 1928), Craddock's ranch, Craddock bone bed, Brushy Creek, Bushy Creek, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4150,296100,296100,-1.18553,Araeoscelis,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Craddock Bonebed, Brush Creek, 38 (Arroyo Formation)","Locality 38 (Romer 1928), Craddock's ranch, Craddock bone bed, Brushy Creek, Bushy Creek, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4151,296100,296100,-1.18553,Araeoscelis,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Craddock Bonebed, Brush Creek, 38 (Arroyo Formation)","Locality 38 (Romer 1928), Craddock's ranch, Craddock bone bed, Brushy Creek, Bushy Creek, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4152,296107,296107,-1.18553,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Hog Creek, 39 (Arroyo Formation)","Locality 39 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4153,296108,296108,-1.18553,Labidosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Hog Creek, 39 (Arroyo Formation)","Locality 39 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4154,296109,296109,-1.18553,Labidosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Hog Creek, 39 (Arroyo Formation)","Locality 39 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4155,296117,296117,-1.18553,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Table Top Mountain, 40 (Arroyo Formation)","Locality 40 (Romer 1928), Table Top Mt., faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4156,367508,367508,-1.18553,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Craddock Bonebed, Brush Creek, 38 (Arroyo Formation)","Locality 38 (Romer 1928), Craddock's ranch, Craddock bone bed, Brushy Creek, Bushy Creek, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4157,631445,631445,1.059264,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Oklahoma,Tillman,Hennessey,,southwest of Grandfield,
4158,631446,631446,1.059264,Labidosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Oklahoma,Tillman,Hennessey,,southwest of Grandfield,
4159,631447,631447,1.059264,Acleistorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Oklahoma,Tillman,Hennessey,,southwest of Grandfield,
4160,739839,739839,1.059264,Captorhinikos,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Oklahoma,Cleveland,Hennessey,,Norman,Amos Moses estate
4161,739840,739840,1.059264,Captorhinikos,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Oklahoma,Cleveland,Hennessey,,Norman,Amos Moses estate
4162,739840,739840,1.059264,Captorhinikos,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Oklahoma,Cleveland,Hennessey,,Norman,Amos Moses estate
4163,740384,740384,1.059264,Labidosaurikos,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Oklahoma,Logan,Hennessey,,1.5 miles northeast of Crescent,
4164,748676,748676,0.2572943,Labidosaurikos,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Knox,Vale,,Locality KI (Upper Vale Formation),
4165,748677,748677,0.2572943,Captorhinikos,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Knox,Vale,,Locality KI (Upper Vale Formation),
4166,748678,748678,0.2572943,Captorhinikos,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Knox,Vale,,Locality KF (Middle Vale Formation),"three-channel hill, ""fish quarry"""
4167,788176,788176,1.059264,Labidosaurikos,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Vale,,Fish Creek,
4168,788176,788176,1.059264,Labidosaurikos,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Vale,,Fish Creek,
4169,789396,789396,1.059264,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,Big Wichita River (Arroyo Fm.),
4170,789397,789397,1.059264,Labidosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Indian Creek, 35 (Arroyo Formation)","Locality 35 (Romer 1928), Cacops bone bed, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4171,789398,789398,1.059264,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Indian Creek, 35 (Arroyo Formation)","Locality 35 (Romer 1928), Cacops bone bed, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4172,789398,789398,1.059264,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Indian Creek, 35 (Arroyo Formation)","Locality 35 (Romer 1928), Cacops bone bed, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4173,789746,789746,-1.18553,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Craddock Bonebed, Brush Creek, 38 (Arroyo Formation)","Locality 38 (Romer 1928), Craddock's ranch, Craddock bone bed, Brushy Creek, Bushy Creek, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
4174,790356,790356,0.2572943,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Knox,Vale,,Locality KB (Upper Vale Fm.),
4175,790366,790366,0.2572943,Labidosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Knox,Vale,,Locality KD,(Upper Vale Fm.) Main site
4176,790369,790369,0.2572943,Captorhinus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Knox,Vale,,Locality KC (Upper Vale Fm.),
4177,790388,790388,0.2572943,Labidosaurikos,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Vale,,Crooked Creek (Lower Vale Fm.),
4178,790388,790388,0.2572943,Labidosaurikos,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Vale,,Crooked Creek (Lower Vale Fm.),
4179,790389,790389,2.461234,Labidosaurikos,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Knox,Vale,,Locality KH (Upper Vale Fm.),
4180,790482,790482,2.461234,Captorhinikos,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Knox,Vale,,Locality KH (Upper Vale Fm.),
