,occurrence_no_x,locality,county_original,state,cc,notes,genus,age_max,age_min
3578,1347794,La Rioja,General Lavalle,La Rioja,AR,,Trialestes,237.0,227.0
3579,1347795,San Juan,Caucete,San Juan,AR,,Dromomeron,227.0,208.5
3580,1347822,San Juan,Caucete,San Juan,AR,,Waluchelys,227.0,208.5
3581,1347823,San Juan,Caucete,San Juan,AR,,Sphenotitan,227.0,208.5
3582,1347824,San Juan,Caucete,San Juan,AR,,Sphenotitan,227.0,208.5
3583,1347830,San Juan,Caucete,San Juan,AR,,Lucianovenator,227.0,208.5
3584,1347835,Arizona,Apache,Arizona,US,,Scutarx,227.0,208.5
3585,1347836,Arizona,Navajo,Arizona,US,,Scutarx,227.0,208.5
3586,1347899,New Jersey,Union,New Jersey,US,,Grallator,201.4,199.5
3587,1347918,Yunnan,Lufeng,Yunnan,CN,,Anomoepus,201.4,199.5
3588,1349935,Free State,Thabo Mofutsanyana,Free State,ZA,,Garjainia,251.2,247.2
3589,1349936,Free State,Thabo Mofutsanyana,Free State,ZA,,Garjainia,251.2,247.2
3590,1349937,Free State,Thabo Mofutsanyana,Free State,ZA,,Garjainia,251.2,247.2
3591,1349938,Free State,Thabo Mofutsanyana,Free State,ZA,,Garjainia,251.2,247.2
3592,1349939,Free State,Paul Roux,Free State,ZA,,Garjainia,251.2,247.2
3593,1349940,Free State,Senekal,Free State,ZA,,Garjainia,251.2,247.2
3594,1349941,Free State,Kestell,Free State,ZA,,Garjainia,251.2,247.2
3595,1349988,San Juan,,San Juan,AR,,Pseudochampsa,237.0,227.0
3596,1356672,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227.0,208.5
3598,1363319,Ruvuma,,Ruvuma,TZ,,Teleocrater,247.2,242.0
3599,1371695,Nova Scotia,,Nova Scotia,CA,,Hypsognathus,237.0,227.0
3600,1371708,New Jersey,Hudson,New Jersey,US,,Tanytrachelos,227.0,208.5
3601,1371944,New Jersey,Bergen,New Jersey,US,,Tanytrachelos,227.0,208.5
3602,1371949,New Jersey,Bergen,New Jersey,US,,Tanytrachelos,227.0,208.5
3603,1374079,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,Tanystropheus,247.2,237.0
3604,1374080,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,Thecodontosaurus,247.2,237.0
3605,1374081,Baden-Wurttemberg,Ludwigsburg,Baden-Wurttemberg,DE,,Zanclodon,239.7,237.0
3606,1374680,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Lanthaniscus,273.01,264.28
3607,1374681,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Bashkyroleter,273.01,264.28
3608,1374682,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Nycteroleter,273.01,264.28
3609,1374686,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Macroleter,273.01,264.28
3610,1374687,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Bashkyroleter,273.01,264.28
3611,1374690,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
3612,1374692,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Macroleter,273.01,264.28
3613,1374692,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Macroleter,273.01,264.28
3614,1374693,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Bashkyroleter,273.01,264.28
3615,1374695,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
3616,1374698,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Bashkyroleter,273.01,264.28
3617,1374699,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Lanthanolania,273.01,264.28
3618,1374701,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
3619,1374703,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
3620,1374705,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
3621,1374705,Arkhangelsk,Mezenskii,Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
3622,1375740,Ruvuma,,Ruvuma,TZ,,Teleocrater,247.2,242.0
3623,1378800,Anhui,,Anhui,CN,,Chaohusaurus,251.2,247.2
3624,1380554,Eastern Cape,Middelburg,Eastern Cape,ZA,,Proterosuchus,251.902,247.2
3625,1380555,Eastern Cape,Middelburg,Eastern Cape,ZA,,Prolacerta,251.902,247.2
3626,1380556,Eastern Cape,Middelburg,Eastern Cape,ZA,,Sauropareion,251.902,247.2
3627,1380557,Eastern Cape,Middelburg,Eastern Cape,ZA,,Saurodektes,251.902,247.2
3628,1380905,Yunnan,Luoping,Yunnan,CN,,Dinocephalosaurus,244.7,243.8
3629,1381590,Tatarstan,Apastovo,Tatarstan,RU,,Permotriturus,266.9,259.51
3630,1381716,Vladimir,Vyaznikovskii,Vladimir,RU,,Scutosaurus,264.28,256.8
3631,1382091,Vologda,Velikoustyugskii,Volgograd,RU,,Scutosaurus,264.28,256.8
3632,1382107,Vladimir,Vyazniki,Vladimir,RU,,Archosaurus,259.51,256.8
3633,1382830,Kirov,Kotelnich,Kirov,RU,,Deltavjatia,264.28,259.51
3634,1382836,Orenburg,,Orenburg,RU,,Nyctiphruretus,264.28,256.8
3636,1382838,Rio Grande do Sul,,Rio Grande do Sul,BR,,Decuriasuchus,247.2,237.0
3637,1382839,Tatarstan,Apastovo,Tatarstan,RU,,Lanthanosuchus,266.9,259.51
3638,1382867,Orenburg,Buzulukskii,Orenburg,RU,,Scutosaurus,264.28,259.51
3639,1383183,Orenburg,,Orenburg,RU,,Dongusuchus,247.2,242.0
3640,1383390,Pennsylvania,Adams,Pennsylvania,US,,Anomoepus,227.0,208.5
3645,1385576,Arkhangelsk,Leshukonskii,Arkhangelsk,RU,,Nyctiphruretus,273.01,264.28
3646,1385577,Arkhangelsk,Leshukonskii,Arkhangelsk,RU,,Bashkyroleter,273.01,264.28
3647,1385578,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Macroleter,273.01,264.28
3648,1386980,Northern Cape,,Northern Cape,ZA,,Pareiasaurus,259.51,254.14
3649,1388411,California,Shasta,California,US,,Thalattosaurus,233.4,227.0
3650,1388416,California,,California,US,,Nectosaurus,233.4,227.0
3651,1388417,California,Shasta,California,US,,Nectosaurus,233.4,227.0
3652,1388419,California,Shasta,California,US,,Nectosaurus,237.0,227.0
3653,1388420,California,Shasta,California,US,,Nectosaurus,233.4,227.0
3654,1388421,California,,California,US,,Nectosaurus,233.4,227.0
3655,1389767,Grand Est,Meurthe-et-Moselle,Grand Est,FR,,Simosaurus,242.0,237.0
3656,1390020,Bavaria,,Bavaria,DE,,Plateosaurus,201.4,199.5
3657,1391294,Gaume,,Gaume,BE,,Clevosaurus,208.5,201.4
3658,1393389,Wales,Swansea,Wales,UK,,Clevosaurus,237.0,227.0
3659,1393401,Wales,Swansea,Wales,UK,,Diphydontosaurus,237.0,227.0
3660,1394192,Sachsen-Anhalt,Bergenlandkreis,Sachsen-Anhalt,DE,,Cymbospondylus,247.2,242.0
3661,1394193,Sachsen-Anhalt,Bergenlandkreis,Sachsen-Anhalt,DE,,Phalarodon,247.2,242.0
3662,1394194,Sachsen-Anhalt,Bergenlandkreis,Sachsen-Anhalt,DE,,Phalarodon,247.2,242.0
3663,1394195,Sachsen-Anhalt,Bergenlandkreis,Sachsen-Anhalt,DE,,Tholodus,247.2,242.0
3664,1394218,Arizona,Navajo,Arizona,US,,Smilosuchus,227.0,208.5
3665,1397832,Ruvuma,Songea,Ruvuma,TZ,,Mandaphon,247.2,242.0
3666,1397833,Ruvuma,Songea,Ruvuma,TZ,,Teleocrater,247.2,242.0
3667,1398274,Colorado,Las Animas,Colorado,US,,Grallator,227.0,208.5
3668,1398274,Colorado,Las Animas,Colorado,US,,Grallator,227.0,208.5
3669,1398274,Colorado,Las Animas,Colorado,US,,Grallator,227.0,208.5
3670,1398274,Colorado,Las Animas,Colorado,US,,Grallator,227.0,208.5
3671,1398274,Colorado,Las Animas,Colorado,US,,Grallator,227.0,208.5
3672,1398274,Colorado,Las Animas,Colorado,US,,Grallator,227.0,208.5
3673,1398274,Colorado,Las Animas,Colorado,US,,Grallator,227.0,208.5
3674,1398274,Colorado,Las Animas,Colorado,US,,Grallator,227.0,208.5
3675,1398275,Colorado,Las Animas,Colorado,US,,Brachychirotherium,227.0,208.5
3676,1398275,Colorado,Las Animas,Colorado,US,,Brachychirotherium,227.0,208.5
3677,1398276,Oklahoma,Las Animas,Oklahoma,US,,Grallator,227.0,208.5
3678,1398277,Oklahoma,Las Animas,Oklahoma,US,,Brachychirotherium,227.0,208.5
3679,1400945,New Mexico,Santa Fe,New Mexico,US,,Heterodontichnites,227.0,208.5
3680,1400946,New Mexico,Santa Fe,New Mexico,US,,Heterodontichnites,237.0,227.0
3681,1401766,Wales,The Vale of Glamorgan,Wales,UK,,Eosauropus,227.0,208.5
3682,1402721,Lombardia,,Lombardia,IT,,Endennasaurus,216.7,213.2
3683,1402790,Yunnan,Shuangbai,Yunnan,CN,,Shuangbaisaurus,201.4,199.5
3684,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,,Shringasaurus,247.2,242.0
3685,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,,Shringasaurus,247.2,242.0
3686,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,,Shringasaurus,247.2,242.0
3687,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,,Shringasaurus,247.2,242.0
3688,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,,Shringasaurus,247.2,242.0
3689,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,,Shringasaurus,247.2,242.0
3690,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,,Shringasaurus,247.2,242.0
3691,1405288,Tirol,,Tirol,IT,,Lavinipes,201.4,199.5
3692,1405288,Tirol,,Tirol,IT,,Lavinipes,201.4,199.5
3693,1405851,Opolskie,,Opolskie,PL,,Ozimek,233.4,227.0
3694,1406763,Ruvuma,,Ruvuma,TZ,,Mandasuchus,247.2,242.0
3695,1406763,Ruvuma,,Ruvuma,TZ,,Mandasuchus,247.2,242.0
3696,1406766,Ruvuma,,Ruvuma,TZ,,Stenaulorhynchus,247.2,242.0
3697,1406767,Ruvuma,,Ruvuma,TZ,,Mandasuchus,247.2,242.0
3698,1406768,Ruvuma,,Ruvuma,TZ,,Mandasuchus,247.2,242.0
3699,1406769,Tirol,,Tirol,IT,,Megachirella,244.7,242.0
3700,1406770,Nei Mongol,,Nei Mongol,CN,,Elginia,259.51,251.902
3701,1406771,Oklahoma,Comanche,Oklahoma,US,,Labidosauriscus,290.1,283.5
3702,1406771,Oklahoma,Comanche,Oklahoma,US,,Labidosauriscus,290.1,283.5
3703,1406771,Oklahoma,Comanche,Oklahoma,US,,Labidosauriscus,290.1,283.5
3704,1406771,Oklahoma,Comanche,Oklahoma,US,,Labidosauriscus,290.1,283.5
3705,1406771,Oklahoma,Comanche,Oklahoma,US,,Labidosauriscus,290.1,283.5
3706,1406771,Oklahoma,Comanche,Oklahoma,US,,Labidosauriscus,290.1,283.5
3707,1406771,Oklahoma,Comanche,Oklahoma,US,,Labidosauriscus,290.1,283.5
3708,1406771,Oklahoma,Comanche,Oklahoma,US,,Labidosauriscus,290.1,283.5
3709,1406772,Baden-Wurttemberg,Schwabisch Hall,Baden-Wurttemberg,DE,,Fraxinisaura,239.7,237.0
3710,1406773,New Mexico,Rio Arriba,New Mexico,US,,Avicranium,208.5,201.4
3711,1406776,Silesia,,Silesia,PL,,Ozimek,237.0,227.0
3712,1406778,Yunnan,Chuxiong Yi,Yunnan,CN,,Xingxiulong,201.4,199.5
3713,1406954,England,Somerset,England,UK,,Variodens,208.5,201.4
3714,1406955,England,Somerset,England,UK,,Gephyrosaurus,208.5,201.4
3715,1406956,Texas,Howard,Texas,US,,Coahomasuchus,227.0,208.5
3716,1407038,Yunnan,Lufeng,Yunnan,CN,,Panguraptor,201.4,199.5
3717,1407310,Ruvuma,,Ruvuma,TZ,,Nundasuchus,247.2,242.0
3718,1408746,Switzerland,,Schaffhausen,CH,,Deltadectes,208.5,201.4
3719,1408748,Switzerland,,Schaffhausen,CH,,Paleollanosaurus,208.5,201.4
3720,1408749,Switzerland,,Schaffhausen,CH,,Deltadectes,227.0,208.5
3721,1408750,Switzerland,,Schaffhausen,CH,,Diphydontosaurus,227.0,208.5
3722,1409074,Tirol,,Tirol,IT,,Grallator,201.4,199.5
3723,1409075,Tirol,,Tirol,IT,,Kayentapus,201.4,199.5
3724,1409076,Tirol,,Tirol,IT,,Kayentapus,201.4,199.5
3725,1409443,Hubei,Yuan'an,Hubei,CN,,Eohupehsuchus,248.9,247.2
3726,1409641,Yunnan,Luoping,Yunnan,CN,,Nothosaurus,244.7,243.8
3727,1409642,Israel,,Negev,IL,,Nothosaurus,243.8,239.7
3728,1409643,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,Nothosaurus,242.0,237.0
3729,1409644,Guizhou,Panxian,Guizhou,CN,,Nothosaurus,244.7,243.8
3730,1409647,Westphalia,,Westphalia,DE,,Rhaeticosaurus,208.5,201.4
3731,1409648,Yunnan,Luoping,Yunnan,CN,,Dawazisaurus,247.2,242.0
3732,1409649,Switzerland,,Monte San Giorgio,CH,,Neusticosaurus,242.0,237.0
3733,1409652,Anhui,,Anhui,CN,,Majiashanosaurus,251.2,247.2
3734,1410191,Yunnan,Lufeng,Yunnan,CN,,Clevosaurus,201.4,199.5
3735,1412635,Primorye,,Primorye,RU,,Tholodus,247.2,242.0
3736,1412645,Nevada,Pershing,Nevada,US,,Utatsusaurus,248.9,247.2
3737,1412684,Hubei,Yuan'an,Hubei,CN,,Hupehsuchus,251.2,247.2
3738,1412685,Hubei,Nanzhang,Hubei,CN,,Chaohusaurus,247.2,237.0
3739,1412687,Hubei,Nanzhang,Hubei,CN,,Eretmorhipis,247.2,237.0
3740,1415005,Sachsen-Anhalt,,Sachsen-Anhalt,DE,,Anarosaurus,247.2,242.0
3741,1415006,Sachsen-Anhalt,Bergenlandkreis,Sachsen-Anhalt,DE,,Anarosaurus,247.2,242.0
3742,1415007,Silesia,,Silesia,PL,,Dactylosaurus,247.2,242.0
3744,1415009,Opolskie,,Opolskie,PL,,Dactylosaurus,247.2,242.0
3746,1415012,Austria,Gailtaler Alps,Karnten,AT,,Lariosaurus,239.7,237.0
3747,1415013,Austria,Gailtaler Alps,Karnten,AT,,Neusticosaurus,239.7,237.0
3748,1415286,Switzerland,,,CH,,Neusticosaurus,242.0,239.7
3753,1415294,Opolskie,,Opolskie,PL,,Hemilopas,247.2,242.0
3754,1415295,Silesia,,Silesia,PL,,Hemilopas,248.9,247.2
3755,1415297,Silesia,,Silesia,PL,,Hemilopas,247.2,242.0
3756,1415537,Guizhou,Qianxinan,Guizhou,CN,,Anshunsaurus,239.7,237.0
3757,1415556,Guizhou,Guanlin,Guizhou,CN,,Xinpusaurus,237.0,227.0
3758,1415672,Arizona,,Arizona,US,,Machaeroprosopus,227.0,208.5
3760,1415681,Castilla-La Mancha,,Castilla-La Mancha,ES,,Hispaniasaurus,242.0,237.0
3761,1415693,Yunnan,Luoping,Yunnan,CN,,Atopodentatus,244.7,243.8
3762,1415694,Guizhou,Qianxinan,Guizhou,CN,,Wangosaurus,239.7,237.0
3763,1415801,Guizhou,Guanling,Guizhou,CN,,Eorhynchochelys,237.0,227.0
3764,1416148,Samara,,Samara,RU,,Microcnemus,251.2,247.2
3765,1416149,Samara,,Samara,RU,,Chasmatosuchus,251.2,247.2
3766,1416154,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,247.2
3767,1416219,Bashkortostan,,Bashkortostan,RU,,Garjainia,248.9,247.2
3768,1416225,Bashkortostan,,Bashkortostan,RU,,Garjainia,248.9,247.2
3769,1416232,Orenburg,,Orenburg,RU,,Garjainia,248.9,247.2
3770,1416234,Orenburg,,Orenburg,RU,,Garjainia,248.9,247.2
3771,1416237,Orenburg,,Orenburg,RU,,Garjainia,248.9,247.2
3772,1416239,Orenburg,,Orenburg,RU,,Garjainia,248.9,247.2
3773,1416255,Orenburg,,Orenburg,RU,,Garjainia,248.9,247.2
3774,1416277,Orenburg,Sol'-Iletsk,Orenburg,RU,,Garjainia,248.9,247.2
3775,1416278,Orenburg,Sol'-Iletsk,Orenburg,RU,,Chasmatosuchus,248.9,247.2
3776,1416307,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,247.2
3777,1416308,Orenburg,,Orenburg,RU,,Tichvinskia,251.2,247.2
3778,1416309,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,247.2
3779,1416385,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,248.9
3780,1416386,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,248.9
3781,1416420,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,248.9
3782,1416560,Orenburg,Totskoe,Orenburg,RU,,Chasmatosuchus,251.902,251.2
3783,1416563,Orenburg,Totskoe,Orenburg,RU,,Chasmatosuchus,251.2,248.9
3784,1417046,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,248.9
3785,1417051,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,248.9
3786,1417067,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,247.2
3787,1417069,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,247.2
3788,1417106,Orenburg,,Orenburg,RU,,Scharschengia,248.9,247.2
3789,1417154,Orenburg,,Orenburg,RU,,Tichvinskia,251.2,248.9
3790,1417155,Orenburg,,Orenburg,RU,,Chasmatosuchus,251.2,248.9
3791,1417172,Samara,Borskii,Samara,RU,,Chasmatosuchus,248.9,247.2
3792,1417175,Samara,Borskii,Samara,RU,,Chasmatosuchus,251.2,248.9
3793,1417181,Samara,Borskii,Samara,RU,,Phaanthosaurus,251.902,251.2
3794,1417195,Saxony,Mansfelder Land,Saxony,DE,,Glaurung,259.51,254.14
3795,1417264,Orenburg,Sol'-Iletsk,Orenburg,RU,,Scutosaurus,264.28,256.8
3796,1417381,Orenburg,Grachevskii,Orenburg,RU,,Scutosaurus,264.28,259.51
3797,1417409,Yunnan,Luoping,Yunnan,CN,,Askeptosaurus,239.7,237.0
3798,1417410,Yunnan,Luoping,Yunnan,CN,,Keichousaurus,239.7,237.0
3799,1417418,Bavaria,Bayreuth,Bavaria,DE,,Cyamodus,243.8,242.0
3800,1417419,Bavaria,Bayreuth,Bavaria,DE,,Cyamodus,243.8,242.0
3801,1417420,Piedmont,Varese,Piedmont,IT,,Cyamodus,247.2,237.0
3802,1417529,Nevada,Pershing,Nevada,US,,Cymbospondylus,247.2,242.0
3803,1417530,Yunnan,Luoping,Yunnan,CN,,Dianmeisaurus,244.7,243.8
3804,1417820,New Mexico,Rio Arriba,New Mexico,US,,Drepanosaurus,227.0,208.5
3805,1417821,Texas,Garza,Texas,US,,Dromomeron,227.0,208.5
3806,1417822,Texas,Randall,Texas,US,,Dromomeron,227.0,208.5
3807,1417823,Texas,Randall,Texas,US,,Dromomeron,227.0,208.5
3808,1417826,Texas,Garza,Texas,US,,Dromomeron,227.0,208.5
3809,1417827,Texas,Garza,Texas,US,,Dromomeron,227.0,208.5
3810,1417828,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,,Dyoplax,237.0,227.0
3811,1417834,Free State,,Free State,ZA,,Eunotosaurus,264.28,259.51
3812,1417908,Switzerland,,,CH,,Eusaurosphargis,242.0,239.7
3813,1418143,Western Cape,Central Karoo,Western Cape,ZA,,Milleretta,259.51,254.14
3814,1418153,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,Owenetta,259.51,254.14
3815,1418453,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
3816,1418457,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
3817,1418461,Guizhou,,Guizhou,CN,,Keichousaurus,239.7,237.0
3818,1418462,Guizhou,,Guizhou,CN,,Lariosaurus,239.7,237.0
3819,1418463,Guizhou,,Guizhou,CN,,Lariosaurus,239.7,237.0
3820,1418464,Guizhou,,Guizhou,CN,,Wangosaurus,239.7,237.0
3821,1418465,Guizhou,,Guizhou,CN,,Yunguisaurus,239.7,237.0
3822,1418466,Guizhou,,Guizhou,CN,,Qianichthyosaurus,239.7,237.0
3823,1418467,Guizhou,,Guizhou,CN,,Xinpusaurus,239.7,237.0
3824,1418469,Guizhou,,Guizhou,CN,,Qianichthyosaurus,239.7,237.0
3825,1418470,Guizhou,,Guizhou,CN,,Guizhouichthyosaurus,239.7,237.0
3826,1418471,Guizhou,,Guizhou,CN,,Xinpusaurus,239.7,237.0
3827,1418472,Guizhou,,Guizhou,CN,,Guizhouichthyosaurus,239.7,237.0
3828,1418474,Guizhou,,Guizhou,CN,,Xinpusaurus,239.7,237.0
3829,1418475,Guizhou,,Guizhou,CN,,Xinpusaurus,239.7,237.0
3830,1418476,Guizhou,Qianxinan,Guizhou,CN,,Qianichthyosaurus,239.7,237.0
3831,1418480,Texas,Potter,Texas,US,,Trilophosaurus,237.0,227.0
3832,1418483,Texas,Potter,Texas,US,,Spinosuchus,237.0,227.0
3833,1418484,Texas,Potter,Texas,US,,Vancleavea,237.0,227.0
3834,1418485,Texas,Potter,Texas,US,,Postosuchus,237.0,227.0
3835,1418487,Texas,Potter,Texas,US,,Smilosuchus,237.0,227.0
3836,1418489,Texas,Potter,Texas,US,,Calyptosuchus,237.0,227.0
3837,1418498,Tirol,,Tirol,AT,,Langobardisaurus,213.2,208.5
3838,1418523,Guizhou,Panxian,Guizhou,CN,,Lariosaurus,244.7,243.8
3839,1418524,Netherlands,,Gelderland,NL,,Lariosaurus,247.2,242.0
3840,1418525,Yunnan,Luoping,Yunnan,CN,,Lariosaurus,239.7,237.0
3841,1418528,Tarragona,,Tarragona,ES,,Ceresiosaurus,239.7,237.0
3842,1418529,Tarragona,,Tarragona,ES,,Nothosaurus,239.7,237.0
3843,1418531,Bavaria,Bayreuth,Bavaria,DE,,Lariosaurus,243.8,242.0
3844,1418532,Thuringia,,Thuringia,DE,,Lariosaurus,242.0,237.0
3845,1418533,Westphalia,Westphalia,Westphalia,DE,,Lariosaurus,244.7,243.8
3846,1418638,New Mexico,Guadaloupe,New Mexico,US,,Machaeroprosopus,227.0,208.5
3847,1418639,Texas,Garza,Texas,US,,Machaeroprosopus,227.0,208.5
3848,1418643,Texas,Garza,Texas,US,,Postosuchus,227.0,208.5
3849,1418644,Texas,Garza,Texas,US,,Shuvosaurus,227.0,208.5
3850,1418646,New Mexico,Quay County,New Mexico,US,,Machaeroprosopus,227.0,208.5
3851,1418647,New Mexico,Quay,New Mexico,US,,Machaeroprosopus,227.0,208.5
3852,1418648,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,208.5,201.4
3853,1418652,Guizhou,Qianxinan,Guizhou,CN,,Macrocnemus,239.7,237.0
3854,1418765,Guizhou,,Guizhou,CN,,Mixosaurus,244.7,243.8
3855,1418768,Yunnan,Luoping,Yunnan,CN,,Mixosaurus,247.2,242.0
3856,1418845,Hubei,Nanzhang,Hubei,CN,,Nanchangosaurus,247.2,237.0
3857,1418846,Northern Cape,,Northern Cape,ZA,,Nanoparia,259.51,251.902
3858,1418847,Slovakia,,Banska Bystrica,SK,,Neusticosaurus,247.2,242.0
3859,1418893,Soria,,Soria,ES,,Nothosaurus,239.7,237.0
3860,1418894,Netherlands,,Gelderland,NL,,Nothosaurus,247.2,242.0
3861,1418894,Netherlands,,Gelderland,NL,,Nothosaurus,247.2,242.0
3862,1418911,Guizhou,,Guizhou,CN,,Lariosaurus,242.0,237.0
3863,1418949,Piedmont,Varese,Piedmont,IT,,Lariosaurus,247.2,237.0
3865,1418997,Opolskie,,Opolskie,PL,,Omphalosaurus,247.2,242.0
3866,1419019,Nevada,,Nevada,US,,Omphalosaurus,248.9,247.2
3867,1419046,Piedmont,Varese,Piedmont,IT,,Pachypleurosaurus,247.2,237.0
3868,1419047,Switzerland,Mendrisio,Ticino,CH,,Pachypleurosaurus,242.0,237.0
3869,1419050,Texas,Howard,Texas,US,,Lepidus,227.0,208.5
3870,1419096,Switzerland,,Graubunden,CH,,Pachypleurosaurus,242.0,239.7
3871,1419097,Arizona,Apache,Arizona,US,,Palacrodon,227.0,208.5
3872,1419098,Arizona,Apache,Arizona,US,,Palacrodon,227.0,208.5
3873,1419101,Guizhou,Panxian,Guizhou,CN,,Placodus,244.7,243.8
3874,1419102,Yunnan,,Yunnan,CN,,Glyphoderma,242.0,237.0
3875,1419116,Svalbard,,,SJ,what is SJ,Phalarodon,248.9,247.2
3876,1419118,British Columbia,,British Columbia,CA,,Phalarodon,251.2,248.9
3877,1419119,British Columbia,,British Columbia,CA,,Phalarodon,251.2,248.9
3878,1419120,British Columbia,,British Columbia,CA,,Phalarodon,247.2,237.0
3879,1419121,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,Phalarodon,247.2,242.0
3880,1419160,Nevada,Pershing,Nevada,US,,Phalarodon,243.8,242.0
3881,1419161,Bavaria,,Bavaria,DE,,Pistosaurus,247.2,242.0
3882,1419162,Thuringia,,Thuringia,DE,,Pistosaurus,242.0,237.0
3883,1419163,Silesia,Tarnowskie Gory,Silesia,PL,,Pistosaurus,243.8,239.7
3886,1419205,Rio Grande do Sul,,Rio Grande do Sul,BR,,Hyperodapedon,233.4,227.0
3887,1419207,Austria,,,AT,,Psephoderma,208.5,201.4
3888,1419208,Lombardia,,Lombardia,IT,,Psephoderma,208.5,201.4
3889,1419209,Israel,,Negev,IL,,Psephoderma,243.8,239.7
3890,1419210,Israel,,,IL,,Psephoderma,243.8,242.0
3891,1419211,Israel,,,IL,,Psephosauriscus,243.8,242.0
3892,1419212,Israel,,,IL,,Psephosauriscus,243.8,242.0
3893,1419213,England,Gloucestershire,England,UK,,Psephoderma,208.5,201.4
3894,1419214,Baden-Wurttemberg,Schwabisch Hall,Baden-Wurttemberg,DE,,Horaffia,239.7,237.0
3895,1419215,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,Horaffia,242.0,237.0
3896,1419216,Baden-Wurttemberg,Schwabisch Hall,Baden-Wurttemberg,DE,,Horaffia,239.7,237.0
3897,1419217,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,Horaffia,239.7,237.0
3898,1419303,Rio Grande do Sul,,Rio Grande do Sul,BR,,Erythrovenator,237.0,227.0
3899,1419309,Sachsen-Anhalt,,Sachsen-Anhalt,DE,,Serpianosaurus,244.7,243.8
3900,1419468,California,Shasta,California,US,,Shastasaurus,237.0,227.0
3901,1419470,California,Shasta,California,US,,Shastasaurus,237.0,227.0
3902,1419471,Svalbard,,Svalbard,NO,,Grippia,248.9,247.2
3903,1419474,Thailand,,Khuan Khanun,TH,,Thaisaurus,248.9,247.2
3904,1419476,California,Shasta,California,US,,Californosaurus,237.0,227.0
3905,1419479,Nevada,Nye,Nevada,US,,Shonisaurus,227.0,216.7
3906,1419480,Nevada,Nye,Nevada,US,,Shonisaurus,227.0,216.7
3907,1419483,Svalbard,,,SJ,what is SJ,Pessopteryx,247.2,242.0
3908,1419509,Israel,,,IL,,Simosaurus,243.8,242.0
3909,1419511,Udine,Friuli,Udine,IT,,Simosaurus,237.0,233.4
3910,1419512,Udine,Friuli,Udine,IT,,Protenodontosaurus,237.0,233.4
3913,1419529,Texas,Crosby,Texas,US,,Spinosuchus,227.0,208.5
3914,1419692,Bihor,,Bihor,RO,,Tanystropheus,247.2,242.0
3915,1419785,Bergamo,,Lombardia,IT,,Sclerostropheus,227.0,208.5
